t, s
8.558558558558557877e-04,1.676789473792566487e-01
8.708708708708709023e-04,1.659345993391974639e-01
8.858858858858859086e-04,1.640677357739491748e-01
9.009009009009009148e-04,1.620818533550764107e-01
9.159159159159159210e-04,1.599805031655100740e-01
9.309309309309309272e-04,1.577672867104474297e-01
9.459459459459459334e-04,1.554458519425732377e-01
9.609609609609609396e-04,1.530198893049462550e-01
9.759759759759759458e-04,1.504931277948286794e-01
9.909909909909910605e-04,1.478693310516704384e-01
1.006006006006006067e-03,1.451522934723882552e-01
1.021021021021021073e-03,1.423458363570108409e-01
1.036036036036036079e-03,1.394538040876863172e-01
1.051051051051051085e-03,1.364800603439750015e-01
1.066066066066066092e-03,1.334284843572739743e-01
1.081081081081081098e-03,1.303029672071424616e-01
1.096096096096096104e-03,1.271074081622184659e-01
1.111111111111111110e-03,1.238457110683370138e-01
1.126126126126126116e-03,1.205217807863790125e-01
1.141141141141141123e-03,1.171395196822979795e-01
1.156156156156156129e-03,1.137028241716883659e-01
1.171171171171171135e-03,1.102155813211750657e-01
1.186186186186186141e-03,1.066816655088193844e-01
1.201201201201201147e-03,1.031049351456507085e-01
1.216216216216216154e-03,9.948922946034712000e-02
1.231231231231231160e-03,9.583836534900162796e-02
1.246246246246246166e-03,9.215613429182359373e-02
1.261261261261261172e-03,8.844629933853716264e-02
1.276276276276276178e-03,8.471259216415123749e-02
1.291291291291291185e-03,8.095871019668707258e-02
1.306306306306306191e-03,7.718831381836208094e-02
1.321321321321321197e-03,7.340502364163979665e-02
1.336336336336336203e-03,6.961241786146843413e-02
1.351351351351351426e-03,6.581402968494232120e-02
1.366366366366366433e-03,6.201334483953260812e-02
1.381381381381381439e-03,5.821379916094686358e-02
1.396396396396396445e-03,5.441877626158936332e-02
1.411411411411411451e-03,5.063160528050784925e-02
1.426426426426426457e-03,4.685555871562605695e-02
1.441441441441441464e-03,4.309385033897594058e-02
1.456456456456456470e-03,3.934963319555843941e-02
1.471471471471471476e-03,3.562599768637760705e-02
1.486486486486486482e-03,3.192596973610925537e-02
1.501501501501501488e-03,2.825250904578285871e-02
1.516516516516516495e-03,2.460850743077351577e-02
1.531531531531531501e-03,2.099678724432021623e-02
1.546546546546546507e-03,1.742009988670666781e-02
1.561561561561561513e-03,1.388112440016242739e-02
1.576576576576576520e-03,1.038246614946436615e-02
1.591591591591591526e-03,6.926655588142212328e-03
1.606606606606606532e-03,3.516147110116596246e-03
1.621621621621621538e-03,1.533179865242546575e-04
1.636636636636636544e-03,-3.159532612587633016e-03
1.651651651651651551e-03,-6.420184512087164994e-03
1.666666666666666557e-03,-9.626497341562529481e-03
1.681681681681681563e-03,-1.277641126163327548e-02
1.696696696696696569e-03,-1.586794760736228924e-02
1.711711711711711575e-03,-1.889920944942805742e-02
1.726726726726726582e-03,-2.186838207378059493e-02
1.741741741741741805e-03,-2.477373338056650803e-02
1.756756756756756811e-03,-2.761361420316937182e-02
1.771771771771771817e-03,-3.038645854827030923e-02
1.786786786786786823e-03,-3.309078375789097082e-02
1.801801801801801830e-03,-3.572519059443662881e-02
1.816816816816816836e-03,-3.828836324981060163e-02
1.831831831831831842e-03,-4.077906927972369672e-02
1.846846846846846848e-03,-4.319615946437201787e-02
1.861861861861861854e-03,-4.553856759670529136e-02
1.876876876876876861e-03,-4.780531019955418237e-02
1.891891891891891867e-03,-4.999548617293021746e-02
1.906906906906906873e-03,-5.210827637285434660e-02
1.921921921921921879e-03,-5.414294312311162399e-02
1.936936936936936885e-03,-5.609882966136864324e-02
1.951951951951951892e-03,-5.797535952112752716e-02
1.966966966966967115e-03,-5.977203585102587591e-02
1.981981981981982121e-03,-6.148844067302559196e-02
1.996996996996997127e-03,-6.312423408106536404e-02
2.012012012012012133e-03,-6.467915338178108209e-02
2.027027027027027140e-03,-6.615301217892681496e-02
2.042042042042042146e-03,-6.754569940315449661e-02
2.057057057057057152e-03,-6.885717828883530789e-02
2.072072072072072158e-03,-7.008748529962760543e-02
2.087087087087087164e-03,-7.123672900451674672e-02
2.102102102102102171e-03,-7.230508890607099948e-02
2.117117117117117177e-03,-7.329281422267419632e-02
2.132132132132132183e-03,-7.420022262651114475e-02
2.147147147147147189e-03,-7.502769893909452814e-02
2.162162162162162195e-03,-7.577569378613353834e-02
2.177177177177177202e-03,-7.644472221355425035e-02
2.192192192192192208e-03,-7.703536226648906304e-02
2.207207207207207214e-03,-7.754825353305910829e-02
2.222222222222222220e-03,-7.798409565477763816e-02
2.237237237237237227e-03,-7.834364680540471804e-02
2.252252252252252233e-03,-7.862772214008517668e-02
2.267267267267267239e-03,-7.883719221660052956e-02
2.282282282282282245e-03,-7.897298139056344035e-02
2.297297297297297251e-03,-7.903606618637933068e-02
2.312312312312312258e-03,-7.902747364579432165e-02
2.327327327327327264e-03,-7.894827965584151619e-02
2.342342342342342270e-03,-7.879960725798929033e-02
2.357357357357357276e-03,-7.858262494028479817e-02
2.372372372372372282e-03,-7.829854491427476471e-02
2.387387387387387289e-03,-7.794862137847273498e-02
2.402402402402402295e-03,-7.753414877012720918e-02
2.417417417417417301e-03,-7.705646000702975895e-02
2.432432432432432307e-03,-7.651692472108526100e-02
2.447447447447447313e-03,-7.591694748534787152e-02
2.462462462462462320e-03,-7.525796603620689418e-02
2.477477477477477326e-03,-7.454144949238596107e-02
2.492492492492492332e-03,-7.376889657239721343e-02
2.507507507507507338e-03,-7.294183381206846561e-02
2.522522522522522345e-03,-7.206181378373809066e-02
2.537537537537537351e-03,-7.113041331868616424e-02
2.552552552552552357e-03,-7.014923173434477188e-02
2.567567567567567363e-03,-6.911988906780285047e-02
2.582582582582582369e-03,-6.804402431709286048e-02
2.597597597597597376e-03,-6.692329369171710896e-02
2.612612612612612382e-03,-6.575936887384210838e-02
2.627627627627627388e-03,-6.455393529155803445e-02
2.642642642642642394e-03,-6.330869040556900973e-02
2.657657657657657400e-03,-6.202534201064727193e-02
2.672672672672672407e-03,-6.070560655315168641e-02
2.687687687687687413e-03,-5.935120746587681934e-02
2.702702702702702853e-03,-5.796387352146462751e-02
2.717717717717717859e-03,-5.654533720557588378e-02
2.732732732732732865e-03,-5.509733311098281849e-02
2.747747747747747871e-03,-5.362159635370854910e-02
2.762762762762762878e-03,-5.211986101230215579e-02
2.777777777777777884e-03,-5.059385859130162422e-02
2.792792792792792890e-03,-4.904531650989926023e-02
2.807807807807807896e-03,-4.747595661678667700e-02
2.822822822822822902e-03,-4.588749373211851307e-02
2.837837837837837909e-03,-4.428163421749543860e-02
2.852852852852852915e-03,-4.266007457482898224e-02
2.867867867867867921e-03,-4.102450007491165174e-02
2.882882882882882927e-03,-3.937658341647714416e-02
2.897897897897897933e-03,-3.771798341649627850e-02
2.912912912912912940e-03,-3.605034373241550877e-02
2.927927927927927946e-03,-3.437529161700545594e-02
2.942942942942942952e-03,-3.269443670644785888e-02
2.957957957957957958e-03,-3.100936984225040327e-02
2.972972972972972965e-03,-2.932166192753952669e-02
2.987987987987987971e-03,-2.763286281824258242e-02
3.003003003003002977e-03,-2.594450024963175158e-02
3.018018018018017983e-03,-2.425807879866349187e-02
3.033033033033032989e-03,-2.257507888250876588e-02
3.048048048048047996e-03,-2.089695579363095440e-02
3.063063063063063002e-03,-1.922513877173051208e-02
3.078078078078078008e-03,-1.756103011283743215e-02
3.093093093093093014e-03,-1.590600431579538773e-02
3.108108108108108020e-03,-1.426140726634407899e-02
3.123123123123123027e-03,-1.262855545896983227e-02
3.138138138138138033e-03,-1.100873525665795744e-02
3.153153153153153039e-03,-9.403202188644569845e-03
3.168168168168168045e-03,-7.813180286230082469e-03
3.183183183183183051e-03,-6.239861456681606786e-03
3.198198198198198058e-03,-4.684404895216940160e-03
3.213213213213213064e-03,-3.147936535028940039e-03
3.228228228228228070e-03,-1.631548535275566952e-03
3.243243243243243076e-03,-1.362988069280685825e-04
3.258258258258258083e-03,1.336789423662540716e-03
3.273273273273273089e-03,2.786728013652190090e-03
3.288288288288288095e-03,4.212564265246221060e-03
3.303303303303303101e-03,5.613381250130553175e-03
3.318318318318318107e-03,6.988298097054264357e-03
3.333333333333333114e-03,8.336470242855329935e-03
3.348348348348348120e-03,9.657089647249660763e-03
3.363363363363363126e-03,1.094938497173125226e-02
3.378378378378378132e-03,1.221262172295813249e-02
3.393393393393393138e-03,1.344610236102510015e-02
3.408408408408408145e-03,1.464916637304958073e-02
3.423423423423423151e-03,1.582119031252170183e-02
3.438438438438438157e-03,1.696158780489359641e-02
3.453453453453453163e-03,1.806980951990601325e-02
3.468468468468468603e-03,1.914534311117277107e-02
3.483483483483483609e-03,2.018771312356502923e-02
3.498498498498498616e-03,2.119648086895817990e-02
3.513513513513513622e-03,2.217124427092401553e-02
3.528528528528528628e-03,2.311163767897001647e-02
3.543543543543543634e-03,2.401733165294583222e-02
3.558558558558558640e-03,2.488803271825446722e-02
3.573573573573573647e-03,2.572348309252244294e-02
3.588588588588588653e-03,2.652346038439882397e-02
3.603603603603603659e-03,2.728777726516804988e-02
3.618618618618618665e-03,2.801628111387569411e-02
3.633633633633633672e-03,2.870885363667942738e-02
3.648648648648648678e-03,2.936541046115001205e-02
3.663663663663663684e-03,2.998590070625874529e-02
3.678678678678678690e-03,3.057030652879854857e-02
3.693693693693693696e-03,3.111864264699586505e-02
3.708708708708708703e-03,3.163095584207962357e-02
3.723723723723723709e-03,3.210732443858194118e-02
3.738738738738738715e-03,3.254785776415259485e-02
3.753753753753753721e-03,3.295269558967597184e-02
3.768768768768768727e-03,3.332200755048531776e-02
3.783783783783783734e-03,3.365599254947383712e-02
3.798798798798798740e-03,3.395487814290669426e-02
3.813813813813813746e-03,3.421891990974147008e-02
3.828828828828828752e-03,3.444840080526721110e-02
3.843843843843843758e-03,3.464363049987440046e-02
3.858858858858858765e-03,3.480494470376904736e-02
3.873873873873873771e-03,3.493270447844492449e-02
3.888888888888888777e-03,3.502729553572746235e-02
3.903903903903903783e-03,3.508912752520180339e-02
3.918918918918918790e-03,3.511863331083604073e-02
3.933933933933934229e-03,3.511626823760787691e-02
3.948948948948948802e-03,3.508250938894025284e-02
3.963963963963964242e-03,3.501785483574735430e-02
3.978978978978978814e-03,3.492282287788823353e-02
3.993993993993994254e-03,3.479795127882002320e-02
4.009009009009008827e-03,3.464379649423710711e-02
4.024024024024024267e-03,3.446093289547624838e-02
4.039039039039038839e-03,3.424995198846070982e-02
4.054054054054054279e-03,3.401146162894888580e-02
4.069069069069068852e-03,3.374608523484490252e-02
4.084084084084084292e-03,3.345446099631989301e-02
4.099099099099098864e-03,3.313724108448364014e-02
4.114114114114114304e-03,3.279509085933625390e-02
4.129129129129128876e-03,3.242868807771959877e-02
4.144144144144144316e-03,3.203872210197740433e-02
4.159159159159158889e-03,3.162589311002163284e-02
4.174174174174174329e-03,3.119091130749120089e-02
4.189189189189188901e-03,3.073449614267694668e-02
4.204204204204204341e-03,3.025737552487439350e-02
4.219219219219218914e-03,2.976028504681255474e-02
4.234234234234234354e-03,2.924396721179422370e-02
4.249249249249248926e-03,2.870917066616903920e-02
4.264264264264264366e-03,2.815664943774691051e-02
4.279279279279278939e-03,2.758716218074485846e-02
4.294294294294294378e-03,2.700147142784564344e-02
4.309309309309308951e-03,2.640034284993165309e-02
4.324324324324324391e-03,2.578454452404217376e-02
4.339339339339338963e-03,2.515484621008667529e-02
4.354354354354354403e-03,2.451201863683096296e-02
4.369369369369368976e-03,2.385683279765707029e-02
4.384384384384384416e-03,2.319005925658145992e-02
4.399399399399398988e-03,2.251246746499985588e-02
4.414414414414414428e-03,2.182482508961030437e-02
4.429429429429429001e-03,2.112789735194939636e-02
4.444444444444444441e-03,2.042244637995971335e-02
4.459459459459459013e-03,1.970923057198951250e-02
4.474474474474474453e-03,1.898900397360863204e-02
4.489489489489489026e-03,1.826251566760733400e-02
4.504504504504504465e-03,1.753050917752759993e-02
4.519519519519519038e-03,1.679372188505901670e-02
4.534534534534534478e-03,1.605288446161409061e-02
4.549549549549549050e-03,1.530872031438037899e-02
4.564564564564564490e-03,1.456194504712954481e-02
4.579579579579579063e-03,1.381326593604588482e-02
4.594594594594594503e-03,1.306338142081972173e-02
4.609609609609609075e-03,1.231298061123360654e-02
4.624624624624624515e-03,1.156274280945205311e-02
4.639639639639639955e-03,1.081333704820830119e-02
4.654654654654654528e-03,1.006542164506458135e-02
4.669669669669669967e-03,9.319643772905205834e-03
4.684684684684684540e-03,8.576639046805036026e-03
4.699699699699699980e-03,7.837031127398998848e-03
4.714714714714714552e-03,7.101431340861745142e-03
4.729729729729729992e-03,6.370438315590021099e-03
4.744744744744744565e-03,5.644637635664012838e-03
4.759759759759760005e-03,4.924601511147748932e-03
4.774774774774774577e-03,4.210888465272692206e-03
4.789789789789790017e-03,3.504043038532897881e-03
4.804804804804804590e-03,2.804595509704525987e-03
4.819819819819820030e-03,2.113061633787183605e-03
4.834834834834834602e-03,1.429942396849451973e-03
4.849849849849850042e-03,7.557237877460872477e-04
4.864864864864864615e-03,9.087658665978597876e-05
4.879879879879880054e-03,-5.641438295939834842e-04
4.894894894894894627e-03,-1.208897665574635563e-03
4.909909909909910067e-03,-1.842960868625985417e-03
4.924924924924924639e-03,-2.465925273790533535e-03
4.939939939939940079e-03,-3.077398732344640512e-03
4.954954954954954652e-03,-3.677005224083643251e-03
4.969969969969970092e-03,-4.264384953498606863e-03
4.984984984984984664e-03,-4.839194429998669271e-03
5.000000000000000104e-03,-5.401106532344981601e-03
5.015015015015014677e-03,-5.949810557473819532e-03
5.030030030030030117e-03,-6.485012253897862004e-03
5.045045045045044689e-03,-7.006433839885552010e-03
5.060060060060060129e-03,-7.513814006629106722e-03
5.075075075075074701e-03,-8.006907906622083571e-03
5.090090090090090141e-03,-8.485487127477287297e-03
5.105105105105104714e-03,-8.949339651425471456e-03
5.120120120120120154e-03,-9.398269800744440267e-03
5.135135135135134726e-03,-9.832098169377108746e-03
5.150150150150150166e-03,-1.025066154100550374e-02
5.165165165165164739e-03,-1.065381279385592059e-02
5.180180180180180179e-03,-1.104142079251813242e-02
5.195195195195194751e-03,-1.141337026706903436e-02
5.210210210210210191e-03,-1.176956167979811146e-02
5.225225225225224764e-03,-1.210991107983871821e-02
5.240240240240240203e-03,-1.243434994601563121e-02
5.255255255255254776e-03,-1.274282501822498331e-02
5.270270270270270216e-03,-1.303529811766853536e-02
5.285285285285284788e-03,-1.331174595626919734e-02
5.300300300300300228e-03,-1.357215993559961198e-02
5.315315315315314801e-03,-1.381654593566007151e-02
5.330330330330330241e-03,-1.404492409384606143e-02
5.345345345345344813e-03,-1.425732857444947203e-02
5.360360360360360253e-03,-1.445380732904082491e-02
5.375375375375374826e-03,-1.463442184808291108e-02
5.390390390390390266e-03,-1.479924690412878774e-02
5.405405405405405705e-03,-1.494837028695939450e-02
5.420420420420420278e-03,-1.508189253101798778e-02
5.435435435435435718e-03,-1.519992663550010122e-02
5.450450450450450290e-03,-1.530259777745904444e-02
5.465465465465465730e-03,-1.539004301828775581e-02
5.480480480480480303e-03,-1.546241100393846817e-02
5.495495495495495743e-03,-1.551986165924175778e-02
5.510510510510510315e-03,-1.556256587668654844e-02
5.525525525525525755e-03,-1.559070520002214626e-02
5.540540540540540328e-03,-1.560447150304260927e-02
5.555555555555555768e-03,-1.560406666391280298e-02
5.570570570570570340e-03,-1.558970223539398424e-02
5.585585585585585780e-03,-1.556159911132526212e-02
5.600600600600600353e-03,-1.551998718971513321e-02
5.615615615615615792e-03,-1.546510503279522643e-02
5.630630630630630365e-03,-1.539719952438572612e-02
5.645645645645645805e-03,-1.531652552491922017e-02
5.660660660660660377e-03,-1.522334552446663082e-02
5.675675675675675817e-03,-1.511792929410550081e-02
5.690690690690690390e-03,-1.500055353596741956e-02
5.705705705705705830e-03,-1.487150153229744795e-02
5.720720720720720402e-03,-1.473106279385436902e-02
5.735735735735735842e-03,-1.457953270797623414e-02
5.750750750750750415e-03,-1.441721218663125081e-02
5.765765765765765855e-03,-1.424440731476915231e-02
5.780780780780780427e-03,-1.406142899928331316e-02
5.795795795795795867e-03,-1.386859261888871708e-02
5.810810810810810439e-03,-1.366621767521545086e-02
5.825825825825825879e-03,-1.345462744541190553e-02
5.840840840840840452e-03,-1.323414863654609128e-02
5.855855855855855892e-03,-1.300511104208757970e-02
5.870870870870870464e-03,-1.276784720074652761e-02
5.885885885885885904e-03,-1.252269205793998114e-02
5.900900900900900477e-03,-1.226998263014929605e-02
5.915915915915915917e-03,-1.201005767242598055e-02
5.930930930930930489e-03,-1.174325734929666278e-02
5.945945945945945929e-03,-1.146992290931098113e-02
5.960960960960960502e-03,-1.119039636346950625e-02
5.975975975975975941e-03,-1.090502016776154041e-02
5.990990990990990514e-03,-1.061413691003580337e-02
6.006006006006005954e-03,-1.031808900141958918e-02
6.021021021021020526e-03,-1.001721837249483667e-02
6.036036036036035966e-03,-9.711866174432126284e-03
6.051051051051050539e-03,-9.402372485276212430e-03
6.066066066066065979e-03,-9.089076021569168079e-03
6.081081081081080551e-03,-8.772313855489731471e-03
6.096096096096095991e-03,-8.452421137679773724e-03
6.111111111111110564e-03,-8.129730825921216777e-03
6.126126126126126004e-03,-7.804573419819058402e-03
6.141141141141140576e-03,-7.477276701638412883e-03
6.156156156156156016e-03,-7.148165483435872658e-03
6.171171171171171456e-03,-6.817561360617643146e-03
6.186186186186186028e-03,-6.485782472049264093e-03
6.201201201201201468e-03,-6.153143266833993076e-03
6.216216216216216041e-03,-5.819954277869178634e-03
6.231231231231231481e-03,-5.486521902282286492e-03
6.246246246246246053e-03,-5.153148188840578348e-03
6.261261261261261493e-03,-4.820130632420756983e-03
6.276276276276276066e-03,-4.487761975617330680e-03
6.291291291291291506e-03,-4.156330017560873509e-03
6.306306306306306078e-03,-3.826117430009823728e-03
6.321321321321321518e-03,-3.497401580772034439e-03
6.336336336336336091e-03,-3.170454364504876436e-03
6.351351351351351530e-03,-2.845542040935371362e-03
6.366366366366366103e-03,-2.522925080534553933e-03
6.381381381381381543e-03,-2.202858017673109750e-03
6.396396396396396115e-03,-1.885589311278214157e-03
6.411411411411411555e-03,-1.571361213004496705e-03
6.426426426426426128e-03,-1.260409642925137920e-03
6.441441441441441568e-03,-9.529640727422822961e-04
6.456456456456456140e-03,-6.492474165092317669e-04
6.471471471471471580e-03,-3.494759288502759611e-04
6.486486486486486153e-03,-5.385911065752853067e-05
6.501501501501501593e-03,2.374003777622784596e-04
6.516516516516516165e-03,5.241067961243117516e-04
6.531531531531531605e-03,8.060713962249261341e-04
6.546546546546546178e-03,1.083112486669145528e-03
6.561561561561561617e-03,1.355055490317692672e-03
6.576576576576576190e-03,1.621732994510636681e-03
6.591591591591591630e-03,1.882984794130372229e-03
6.606606606606606202e-03,2.138657927572086385e-03
6.621621621621621642e-03,2.388606705695234169e-03
6.636636636636636215e-03,2.632692733834700316e-03
6.651651651651651655e-03,2.870784926955391274e-03
6.666666666666666227e-03,3.102759518038862314e-03
6.681681681681681667e-03,3.328500059795348222e-03
6.696696696696696240e-03,3.547897419799129863e-03
6.711711711711711680e-03,3.760849769149602652e-03
6.726726726726726252e-03,3.967262564764676043e-03
6.741741741741741692e-03,4.167048525417258766e-03
6.756756756756756264e-03,4.360127601629512802e-03
6.771771771771771704e-03,4.546426939543359025e-03
6.786786786786786277e-03,4.725880838889349490e-03
6.801801801801801717e-03,4.898430705179466528e-03
6.816816816816816289e-03,5.064024996252714308e-03
6.831831831831831729e-03,5.222619163305517072e-03
6.846846846846846302e-03,5.374175586541875965e-03
6.861861861861861742e-03,5.518663505581077044e-03
6.876876876876876314e-03,5.656058944763348549e-03
6.891891891891891754e-03,5.786344633496357491e-03
6.906906906906906327e-03,5.909509921787746249e-03
6.921921921921921766e-03,6.025550691111045305e-03
6.936936936936937206e-03,6.134469260754280180e-03
6.951951951951951779e-03,6.236274289802419026e-03
6.966966966966967219e-03,6.330980674906443173e-03
6.981981981981981791e-03,6.418609443993340824e-03
6.996996996996997231e-03,6.499187646072639851e-03
7.012012012012011804e-03,6.572748237296269225e-03
7.027027027027027244e-03,6.639329963429576806e-03
7.042042042042041816e-03,6.698977238892152644e-03
7.057057057057057256e-03,6.751740022527871060e-03
7.072072072072071829e-03,6.797673690264031433e-03
7.087087087087087268e-03,6.836838904819985026e-03
7.102102102102101841e-03,6.869301482625784355e-03
7.117117117117117281e-03,6.895132258111558166e-03
7.132132132132131853e-03,6.914406945528272543e-03
7.147147147147147293e-03,6.927205998460307136e-03
7.162162162162161866e-03,6.933614467189997896e-03
7.177177177177177306e-03,6.933721854073828482e-03
7.192192192192191878e-03,6.927621967089306332e-03
7.207207207207207318e-03,6.915412771710904502e-03
7.222222222222221891e-03,6.897196241272498043e-03
7.237237237237237331e-03,6.873078205972813805e-03
7.252252252252251903e-03,6.843168200679228610e-03
7.267267267267267343e-03,6.807579311684058138e-03
7.282282282282281916e-03,6.766428022566087566e-03
7.297297297297297355e-03,6.719834059308637912e-03
7.312312312312311928e-03,6.667920234823868607e-03
7.327327327327327368e-03,6.610812293031312521e-03
7.342342342342341940e-03,6.548638752636837257e-03
7.357357357357357380e-03,6.481530750756312256e-03
7.372372372372371953e-03,6.409621886526255946e-03
7.387387387387387393e-03,6.333048064841629438e-03
7.402402402402401965e-03,6.251947340358726332e-03
7.417417417417417405e-03,6.166459761898829620e-03
7.432432432432431978e-03,6.076727217385926617e-03
7.447447447447447418e-03,5.982893279449291377e-03
7.462462462462461990e-03,5.885103051819232968e-03
7.477477477477477430e-03,5.783503016641638322e-03
7.492492492492492002e-03,5.678240882834286775e-03
7.507507507507507442e-03,5.569465435605135302e-03
7.522522522522522015e-03,5.457326387249924159e-03
7.537537537537537455e-03,5.341974229343582521e-03
7.552552552552552027e-03,5.223560086436953437e-03
7.567567567567567467e-03,5.102235571367336360e-03
7.582582582582582040e-03,4.978152642288303717e-03
7.597597597597597480e-03,4.851463461521123705e-03
7.612612612612612052e-03,4.722320256326963464e-03
7.627627627627627492e-03,4.590875181695873095e-03
7.642642642642642065e-03,4.457280185245274945e-03
7.657657657657657505e-03,4.321686874317459508e-03
7.672672672672672077e-03,4.184246385362246426e-03
7.687687687687687517e-03,4.045109255687668812e-03
7.702702702702702957e-03,3.904425297658170677e-03
7.717717717717717529e-03,3.762343475416424568e-03
7.732732732732732969e-03,3.619011784201514592e-03
7.747747747747747542e-03,3.474577132332783581e-03
7.762762762762762982e-03,3.329185225925252161e-03
7.777777777777777554e-03,3.182980456399077569e-03
7.792792792792792994e-03,3.036105790842089612e-03
7.807807807807807567e-03,2.888702665281022049e-03
7.822822822822822139e-03,2.740910880913595589e-03
7.837837837837837579e-03,2.592868503350214716e-03
7.852852852852853019e-03,2.444711764910594085e-03
7.867867867867868459e-03,2.296574970017244057e-03
7.882882882882882164e-03,2.148590403724323639e-03
7.897897897897897604e-03,2.000888243417010218e-03
7.912912912912913044e-03,1.853596473713156698e-03
7.927927927927928484e-03,1.706840804595687652e-03
7.942942942942942189e-03,1.560744592800847883e-03
7.957957957957957629e-03,1.415428766484143341e-03
7.972972972972973069e-03,1.271011753182554362e-03
7.987987987987988509e-03,1.127609411088364641e-03
8.003003003003002214e-03,9.853349636467694048e-04
8.018018018018017654e-03,8.442989374862608755e-04
8.033033033033033093e-03,7.046091036876753373e-04
8.048048048048048533e-03,5.663704223947130245e-04
8.063063063063062239e-03,4.296849907657028793e-04
8.078078078078077678e-03,2.946519942634019109e-04
8.093093093093093118e-03,1.613676612766834918e-04
8.108108108108108558e-03,2.992522106506762444e-05
8.123123123123122263e-03,-9.958513498578493595e-05
8.138138138138137703e-03,-2.270762888122811846e-04
8.153153153153153143e-03,-3.524642278422018978e-04
8.168168168168168583e-03,-4.756680739051869834e-04
8.183183183183182288e-03,-5.966101089070844363e-04
8.198198198198197728e-03,-7.152157972934113615e-04
8.213213213213213168e-03,-8.314138053296756979e-04
8.228228228228228608e-03,-9.451360172287423707e-04
8.243243243243242313e-03,-1.056317548157799076e-03
8.258258258258257753e-03,-1.164896754159774677e-03
8.273273273273273193e-03,-1.270815239026322182e-03
8.288288288288288633e-03,-1.374017858161646292e-03
8.303303303303302338e-03,-1.474452719478557038e-03
8.318318318318317778e-03,-1.572071181370173192e-03
8.333333333333333218e-03,-1.666827847802684892e-03
8.348348348348348658e-03,-1.758680560576461648e-03
8.363363363363362363e-03,-1.847590388804628333e-03
8.378378378378377803e-03,-1.933521615660006160e-03
8.393393393393393243e-03,-2.016441722442973393e-03
8.408408408408408682e-03,-2.096321370024452433e-03
8.423423423423422388e-03,-2.173134377719724165e-03
8.438438438438437827e-03,-2.246857699650288333e-03
8.453453453453453267e-03,-2.317471398652343542e-03
8.468468468468468707e-03,-2.384958617791816792e-03
8.483483483483484147e-03,-2.449305549547089837e-03
8.498498498498497852e-03,-2.510501402721777853e-03
8.513513513513513292e-03,-2.568538367150987982e-03
8.528528528528528732e-03,-2.623411576265540033e-03
8.543543543543544172e-03,-2.675119067579567918e-03
8.558558558558557877e-03,-2.723661741167822913e-03
8.573573573573573317e-03,-2.769043316199785651e-03
