t, s
2.657657657657657574e-02,1.307975044000467157e+00
2.672672672672672667e-02,1.315323845952140580e+00
2.687687687687687413e-02,1.322628982171981660e+00
2.702702702702702506e-02,1.329889992149099420e+00
2.717717717717717599e-02,1.337106437467030062e+00
2.732732732732732692e-02,1.344277901312102230e+00
2.747747747747747785e-02,1.351403987990107858e+00
2.762762762762762531e-02,1.358484322451164461e+00
2.777777777777777624e-02,1.365518549822652528e+00
2.792792792792792717e-02,1.372506334950122309e+00
2.807807807807807809e-02,1.379447361946053885e+00
2.822822822822822555e-02,1.386341333746365700e+00
2.837837837837837648e-02,1.393187971674561432e+00
2.852852852852852741e-02,1.399987015013409275e+00
2.867867867867867834e-02,1.406738220584046406e+00
2.882882882882882580e-02,1.413441362332408691e+00
2.897897897897897673e-02,1.420096230922875291e+00
2.912912912912912766e-02,1.426702633339034243e+00
2.927927927927927859e-02,1.433260392491460422e+00
2.942942942942942952e-02,1.439769346832411090e+00
2.957957957957957698e-02,1.446229349977338874e+00
2.972972972972972791e-02,1.452640270333123373e+00
2.987987987987987884e-02,1.459001990732928133e+00
3.003003003003002977e-02,1.465314408077582620e+00
3.018018018018017723e-02,1.471577432983398825e+00
3.033033033033032816e-02,1.477790989436329472e+00
3.048048048048047909e-02,1.483955014452373433e+00
3.063063063063063002e-02,1.490069457744135573e+00
3.078078078078078095e-02,1.496134281393459942e+00
3.093093093093092841e-02,1.502149459530033981e+00
3.108108108108107934e-02,1.508114978015888452e+00
3.123123123123123027e-02,1.514030834135696502e+00
3.138138138138137773e-02,1.519897036292794379e+00
3.153153153153152866e-02,1.525713603710830091e+00
3.168168168168167959e-02,1.531480566140965172e+00
3.183183183183183051e-02,1.537197963574538750e+00
3.198198198198198144e-02,1.542865845961118865e+00
3.213213213213213237e-02,1.548484272931854200e+00
3.228228228228228330e-02,1.554053313528052094e+00
3.243243243243243423e-02,1.559573045934897095e+00
3.258258258258257822e-02,1.565043557220240578e+00
3.273273273273272915e-02,1.570464943078376807e+00
3.288288288288288008e-02,1.575837307578732638e+00
3.303303303303303101e-02,1.581160762919397111e+00
3.318318318318318194e-02,1.586435429185413470e+00
3.333333333333333287e-02,1.591661434111764084e+00
3.348348348348348380e-02,1.596838912850971237e+00
3.363363363363363473e-02,1.601968007745246281e+00
3.378378378378378566e-02,1.607048868103117201e+00
3.393393393393392965e-02,1.612081649980458886e+00
3.408408408408408058e-02,1.617066515965864593e+00
3.423423423423423151e-02,1.622003634970287322e+00
3.438438438438438244e-02,1.626893182020880957e+00
3.453453453453453337e-02,1.631735338058982965e+00
3.468468468468468430e-02,1.636530289742164967e+00
3.483483483483483523e-02,1.641278229250291432e+00
3.498498498498498616e-02,1.645979354095521208e+00
3.513513513513513015e-02,1.650633866936189742e+00
3.528528528528528108e-02,1.655241975394508902e+00
3.543543543543543201e-02,1.659803891878024240e+00
3.558558558558558294e-02,1.664319833404769078e+00
3.573573573573573386e-02,1.668790021432053905e+00
3.588588588588588479e-02,1.673214681688835359e+00
3.603603603603603572e-02,1.677594044011603724e+00
3.618618618618618665e-02,1.681928342183734104e+00
3.633633633633633758e-02,1.686217813778242203e+00
3.648648648648648157e-02,1.690462700003890317e+00
3.663663663663663250e-02,1.694663245554589581e+00
3.678678678678678343e-02,1.698819698462040728e+00
3.693693693693693436e-02,1.702932309951562972e+00
3.708708708708708529e-02,1.707001334301057049e+00
3.723723723723723622e-02,1.711027028703048902e+00
3.738738738738738715e-02,1.715009653129765166e+00
3.753753753753753808e-02,1.718949470201187157e+00
3.768768768768768901e-02,1.722846745056034079e+00
3.783783783783783300e-02,1.726701745225627027e+00
3.798798798798798393e-02,1.730514740510584071e+00
3.813813813813813486e-02,1.734286002860297771e+00
3.828828828828828579e-02,1.738015806255150064e+00
3.843843843843843672e-02,1.741704426591413446e+00
3.858858858858858765e-02,1.745352141568798698e+00
3.873873873873873858e-02,1.748959230580596547e+00
3.888888888888888951e-02,1.752525974606375048e+00
3.903903903903904044e-02,1.756052656107182308e+00
3.918918918918918443e-02,1.759539558923217228e+00
3.933933933933933536e-02,1.762986968173919866e+00
3.948948948948948628e-02,1.766395170160441896e+00
3.963963963963963721e-02,1.769764452270455424e+00
3.978978978978978814e-02,1.773095102885258179e+00
3.993993993993993907e-02,1.776387411289134244e+00
4.009009009009009000e-02,1.779641667580931008e+00
4.024024024024024093e-02,1.782858162587813711e+00
4.039039039039039186e-02,1.786037187781155833e+00
4.054054054054053585e-02,1.789179035194531586e+00
4.069069069069068678e-02,1.792283997343766977e+00
4.084084084084083771e-02,1.795352367149018136e+00
4.099099099099098864e-02,1.798384437858836282e+00
4.114114114114113957e-02,1.801380502976184239e+00
4.129129129129129050e-02,1.804340856186370079e+00
4.144144144144144143e-02,1.807265791286860823e+00
4.159159159159159236e-02,1.810155602118942886e+00
4.174174174174174329e-02,1.813010582501196399e+00
4.189189189189188728e-02,1.815831026164747009e+00
4.204204204204203821e-02,1.818617226690262934e+00
4.219219219219218914e-02,1.821369477446668883e+00
4.234234234234234007e-02,1.824088071531536848e+00
4.249249249249249100e-02,1.826773301713130016e+00
4.264264264264264193e-02,1.829425460374064061e+00
4.279279279279279286e-02,1.832044839456556495e+00
4.294294294294294378e-02,1.834631730409234329e+00
4.309309309309308778e-02,1.837186424135468954e+00
4.324324324324323870e-02,1.839709210943211160e+00
4.339339339339338963e-02,1.842200380496295642e+00
4.354354354354354056e-02,1.844660221767187469e+00
4.369369369369369149e-02,1.847089022991141416e+00
4.384384384384384242e-02,1.849487071621749523e+00
4.399399399399399335e-02,1.851854654287845792e+00
4.414414414414414428e-02,1.854192056751744699e+00
4.429429429429429521e-02,1.856499563868785563e+00
4.444444444444443920e-02,1.858777459548158317e+00
4.459459459459459013e-02,1.861026026714982073e+00
4.474474474474474106e-02,1.863245547273616243e+00
4.489489489489489199e-02,1.865436302072176478e+00
4.504504504504504292e-02,1.867598570868229890e+00
4.519519519519519385e-02,1.869732632295649566e+00
4.534534534534534478e-02,1.871838763832602393e+00
4.549549549549549571e-02,1.873917241770647557e+00
4.564564564564564664e-02,1.875968341184921506e+00
4.579579579579579063e-02,1.877992335905391386e+00
4.594594594594594156e-02,1.879989498489149868e+00
4.609609609609609249e-02,1.881960100193731167e+00
4.624624624624624342e-02,1.883904410951430908e+00
4.639639639639639435e-02,1.885822699344601228e+00
4.654654654654654528e-02,1.887715232581908875e+00
4.669669669669669620e-02,1.889582276475529454e+00
4.684684684684684713e-02,1.891424095419260487e+00
4.699699699699699806e-02,1.893240952367535535e+00
4.714714714714714205e-02,1.895033108815315614e+00
4.729729729729729298e-02,1.896800824778843264e+00
4.744744744744744391e-02,1.898544358777237262e+00
4.759759759759759484e-02,1.900263967814912913e+00
4.774774774774774577e-02,1.901959907364805691e+00
4.789789789789789670e-02,1.903632431352385579e+00
4.804804804804804763e-02,1.905281792140439023e+00
4.819819819819819856e-02,1.906908240514606279e+00
4.834834834834834949e-02,1.908512025669655054e+00
4.849849849849849348e-02,1.910093395196472921e+00
4.864864864864864441e-02,1.911652595069763816e+00
4.879879879879879534e-02,1.913189869636432894e+00
4.894894894894894627e-02,1.914705461604642167e+00
4.909909909909909720e-02,1.916199612033522737e+00
4.924924924924924813e-02,1.917672560323527842e+00
4.939939939939939906e-02,1.919124544207413630e+00
4.954954954954954999e-02,1.920555799741829217e+00
4.969969969969970092e-02,1.921966561299504939e+00
4.984984984984984491e-02,1.923357061562023462e+00
4.999999999999999584e-02,1.924727531513159340e+00
5.015015015015014677e-02,1.926078200432775001e+00
5.030030030030029770e-02,1.927409295891256535e+00
5.045045045045044863e-02,1.928721043744479502e+00
5.060060060060059955e-02,1.930013668129290538e+00
5.075075075075075048e-02,1.931287391459490577e+00
5.090090090090090141e-02,1.932542434422309219e+00
5.105105105105104540e-02,1.933779015975357396e+00
5.120120120120119633e-02,1.934997353344045434e+00
5.135135135135134726e-02,1.936197662019455645e+00
5.150150150150149819e-02,1.937380155756656563e+00
5.165165165165164912e-02,1.938545046573449948e+00
5.180180180180180005e-02,1.939692544749535674e+00
5.195195195195195098e-02,1.940822858826087405e+00
5.210210210210210191e-02,1.941936195605724391e+00
5.225225225225225284e-02,1.943032760152871852e+00
5.240240240240239683e-02,1.944112755794498382e+00
5.255255255255254776e-02,1.945176384121219737e+00
5.270270270270269869e-02,1.946223844988760110e+00
5.285285285285284962e-02,1.947255336519758462e+00
5.300300300300300055e-02,1.948271055105915250e+00
5.315315315315315148e-02,1.949271195410463342e+00
5.330330330330330241e-02,1.950255950370961111e+00
5.345345345345345334e-02,1.951225511202391738e+00
5.360360360360360427e-02,1.952180067400564933e+00
5.375375375375374826e-02,1.953119806745810205e+00
5.390390390390389919e-02,1.954044915306952124e+00
5.405405405405405012e-02,1.954955577445560921e+00
5.420420420420420105e-02,1.955851975820470434e+00
5.435435435435435197e-02,1.956734291392552283e+00
5.450450450450450290e-02,1.957602703429742519e+00
5.465465465465465383e-02,1.958457389512308966e+00
5.480480480480480476e-02,1.959298525538354596e+00
5.495495495495495569e-02,1.960126285729548723e+00
5.510510510510509968e-02,1.960940842637076686e+00
5.525525525525525061e-02,1.961742367147803368e+00
5.540540540540540154e-02,1.962531028490643870e+00
5.555555555555555247e-02,1.963306994243129600e+00
5.570570570570570340e-02,1.964070430338170414e+00
5.585585585585585433e-02,1.964821501071000176e+00
5.600600600600600526e-02,1.965560369106301497e+00
5.615615615615615619e-02,1.966287195485503458e+00
5.630630630630630712e-02,1.967002139634246083e+00
5.645645645645645111e-02,1.967705359370004903e+00
5.660660660660660204e-02,1.968397010909869183e+00
5.675675675675675297e-02,1.969077248878470243e+00
5.690690690690690390e-02,1.969746226316051674e+00
5.705705705705705483e-02,1.970404094686676100e+00
5.720720720720720576e-02,1.971051003886565178e+00
5.735735735735735669e-02,1.971687102252564827e+00
5.750750750750750762e-02,1.972312536570731911e+00
5.765765765765765161e-02,1.972927452085037725e+00
5.780780780780780254e-02,1.973531992506180055e+00
5.795795795795795347e-02,1.974126300020504265e+00
5.810810810810810439e-02,1.974710515299023417e+00
5.825825825825825532e-02,1.975284777506536082e+00
5.840840840840840625e-02,1.975849224310835428e+00
5.855855855855855718e-02,1.976403991892005552e+00
5.870870870870870811e-02,1.976949214951801981e+00
5.885885885885885904e-02,1.977485026723109440e+00
5.900900900900900303e-02,1.978011558979474671e+00
5.915915915915915396e-02,1.978528942044710526e+00
5.930930930930930489e-02,1.979037304802565345e+00
5.945945945945945582e-02,1.979536774706454283e+00
5.960960960960960675e-02,1.980027477789251256e+00
5.975975975975975768e-02,1.980509538673134617e+00
5.990990990990990861e-02,1.980983080579483024e+00
6.006006006006005954e-02,1.981448225338821256e+00
6.021021021021021047e-02,1.981905093400808004e+00
6.036036036036035446e-02,1.982353803844266515e+00
6.051051051051050539e-02,1.982794474387250760e+00
6.066066066066065632e-02,1.983227221397147355e+00
6.081081081081080725e-02,1.983652159900807455e+00
6.096096096096095818e-02,1.984069403594707737e+00
6.111111111111110911e-02,1.984479064855134700e+00
6.126126126126126004e-02,1.984881254748393387e+00
6.141141141141141097e-02,1.985276083041033202e+00
6.156156156156156189e-02,1.985663658210090388e+00
6.171171171171170589e-02,1.986044087453346485e+00
6.186186186186185682e-02,1.986417476699594342e+00
6.201201201201200774e-02,1.986783930618914784e+00
6.216216216216215867e-02,1.987143552632959276e+00
6.231231231231230960e-02,1.987496444925235251e+00
6.246246246246246053e-02,1.987842708451392992e+00
6.261261261261261146e-02,1.988182442949510964e+00
6.276276276276275545e-02,1.988515746950378471e+00
6.291291291291291332e-02,1.988842717787771885e+00
6.306306306306305731e-02,1.989163451608723543e+00
6.321321321321321518e-02,1.989478043383780204e+00
6.336336336336335917e-02,1.989786586917250855e+00
6.351351351351351704e-02,1.990089174857439192e+00
6.366366366366366103e-02,1.990385898706861667e+00
6.381381381381380502e-02,1.990676848832446444e+00
6.396396396396396289e-02,1.990962114475715472e+00
6.411411411411410688e-02,1.991241783762941697e+00
6.426426426426426475e-02,1.991515943715287618e+00
6.441441441441440874e-02,1.991784680258915419e+00
6.456456456456456661e-02,1.992048078235074460e+00
6.471471471471471060e-02,1.992306221410158562e+00
6.486486486486486847e-02,1.992559192485735542e+00
6.501501501501501246e-02,1.992807073108546101e+00
6.516516516516515645e-02,1.993049943880469410e+00
6.531531531531531432e-02,1.993287884368457830e+00
6.546546546546545831e-02,1.993520973114434103e+00
6.561561561561561617e-02,1.993749287645154356e+00
6.576576576576576016e-02,1.993972904482034458e+00
6.591591591591591803e-02,1.994191899150935532e+00
6.606606606606606202e-02,1.994406346191912816e+00
6.621621621621621989e-02,1.994616319168921237e+00
6.636636636636636388e-02,1.994821890679482346e+00
6.651651651651650787e-02,1.995023132364304397e+00
6.666666666666666574e-02,1.995220114916863130e+00
6.681681681681680973e-02,1.995412908092934146e+00
6.696696696696696760e-02,1.995601580720081980e+00
6.711711711711711159e-02,1.995786200707101443e+00
6.726726726726726946e-02,1.995966835053412103e+00
6.741741741741741345e-02,1.996143549858404143e+00
6.756756756756757132e-02,1.996316410330735591e+00
6.771771771771771531e-02,1.996485480797579593e+00
6.786786786786785930e-02,1.996650824713820827e+00
6.801801801801801717e-02,1.996812504671201749e+00
6.816816816816816116e-02,1.996970582407415096e+00
6.831831831831831903e-02,1.997125118815146205e+00
6.846846846846846302e-02,1.997276173951060274e+00
6.861861861861862089e-02,1.997423807044737432e+00
6.876876876876876488e-02,1.997568076507551416e+00
6.891891891891892274e-02,1.997709039941496068e+00
6.906906906906906674e-02,1.997846754147954984e+00
6.921921921921921073e-02,1.997981275136414991e+00
6.936936936936936859e-02,1.998112658133125219e+00
6.951951951951951258e-02,1.998240957589697331e+00
6.966966966966967045e-02,1.998366227191650246e+00
6.981981981981981444e-02,1.998488519866897128e+00
6.996996996996997231e-02,1.998607887794173754e+00
7.012012012012011630e-02,1.998724382411410483e+00
7.027027027027026029e-02,1.998838054424042943e+00
7.042042042042041816e-02,1.998948953813268092e+00
7.057057057057056215e-02,1.999057129844236558e+00
7.072072072072072002e-02,1.999162631074190122e+00
7.087087087087086401e-02,1.999265505360536155e+00
7.102102102102102188e-02,1.999365799868865423e+00
7.117117117117116587e-02,1.999463561080907059e+00
7.132132132132132374e-02,1.999558834802426244e+00
7.147147147147146773e-02,1.999651666171059272e+00
7.162162162162161172e-02,1.999742099664090444e+00
7.177177177177176959e-02,1.999830179106166561e+00
7.192192192192191358e-02,1.999915947676952799e+00
7.207207207207207145e-02,1.999999447918725082e+00
7.222222222222221544e-02,2.000080721743906054e+00
7.237237237237237331e-02,2.000159810442535324e+00
7.252252252252251730e-02,2.000236754689682428e+00
7.267267267267267516e-02,2.000311594552798500e+00
7.282282282282281916e-02,2.000384369499004222e+00
7.297297297297296315e-02,2.000455118402322263e+00
7.312312312312312101e-02,2.000523879550841766e+00
7.327327327327326500e-02,2.000590690653829995e+00
7.342342342342342287e-02,2.000655588848776034e+00
7.357357357357356686e-02,2.000718610708378531e+00
7.372372372372372473e-02,2.000779792247469935e+00
7.387387387387386872e-02,2.000839168929882561e+00
7.402402402402402659e-02,2.000896775675252925e+00
7.417417417417417058e-02,2.000952646865764351e+00
7.432432432432431457e-02,2.001006816352831841e+00
7.447447447447447244e-02,2.001059317463725229e+00
7.462462462462461643e-02,2.001110183008132370e+00
7.477477477477477430e-02,2.001159445284663274e+00
7.492492492492491829e-02,2.001207136087293836e+00
7.507507507507507616e-02,2.001253286711749624e+00
7.522522522522522015e-02,2.001297927961831036e+00
7.537537537537537802e-02,2.001341090155678959e+00
7.552552552552552201e-02,2.001382803131981802e+00
7.567567567567566600e-02,2.001423096256122136e+00
7.582582582582582387e-02,2.001461998426266042e+00
7.597597597597596786e-02,2.001499538079395180e+00
7.612612612612612573e-02,2.001535743197277117e+00
7.627627627627626972e-02,2.001570641312380605e+00
7.642642642642642758e-02,2.001604259513732220e+00
7.657657657657657158e-02,2.001636624452716173e+00
7.672672672672672944e-02,2.001667762348814161e+00
7.687687687687687343e-02,2.001697698995291930e+00
7.702702702702701743e-02,2.001726459764827215e+00
7.717717717717717529e-02,2.001754069615079068e+00
7.732732732732731928e-02,2.001780553094205661e+00
7.747747747747747715e-02,2.001805934346323035e+00
7.762762762762762114e-02,2.001830237116906108e+00
7.777777777777777901e-02,2.001853484758140400e+00
7.792792792792792300e-02,2.001875700234212463e+00
7.807807807807808087e-02,2.001896906126549247e+00
7.822822822822822486e-02,2.001917124639001511e+00
7.837837837837836885e-02,2.001936377602971273e+00
7.852852852852852672e-02,2.001954686482491752e+00
7.867867867867867071e-02,2.001972072379243794e+00
7.882882882882882858e-02,2.001988556037528344e+00
7.897897897897897257e-02,2.002004157849179844e+00
7.912912912912913044e-02,2.002018897858430790e+00
7.927927927927927443e-02,2.002032795766719886e+00
7.942942942942943230e-02,2.002045870937452232e+00
7.957957957957957629e-02,2.002058142400706231e+00
7.972972972972972028e-02,2.002069628857887196e+00
7.987987987987987815e-02,2.002080348686334332e+00
8.003003003003002214e-02,2.002090319943871322e+00
8.018018018018018001e-02,2.002099560373312492e+00
8.033033033033032400e-02,2.002108087406914372e+00
8.048048048048048186e-02,2.002115918170780162e+00
8.063063063063062585e-02,2.002123069489212703e+00
8.078078078078078372e-02,2.002129557889022582e+00
8.093093093093092771e-02,2.002135399603781174e+00
8.108108108108107170e-02,2.002140610578031943e+00
8.123123123123122957e-02,2.002145206471449779e+00
8.138138138138137356e-02,2.002149202662953265e+00
8.153153153153153143e-02,2.002152614254772534e+00
8.168168168168167542e-02,2.002155456076464723e+00
8.183183183183183329e-02,2.002157742688889464e+00
8.198198198198197728e-02,2.002159488388133735e+00
8.213213213213213515e-02,2.002160707209391877e+00
8.228228228228227914e-02,2.002161412930800299e+00
8.243243243243242313e-02,2.002161619077228671e+00
8.258258258258258100e-02,2.002161338924024037e+00
8.273273273273272499e-02,2.002160585500711409e+00
8.288288288288288286e-02,2.002159371594650406e+00
8.303303303303302685e-02,2.002157709754649684e+00
8.318318318318318472e-02,2.002155612294535203e+00
8.333333333333332871e-02,2.002153091296677179e+00
8.348348348348348658e-02,2.002150158615476183e+00
8.363363363363363057e-02,2.002146825880803060e+00
8.378378378378377456e-02,2.002143104501399762e+00
8.393393393393393243e-02,2.002139005668239768e+00
8.408408408408407642e-02,2.002134540357843662e+00
8.423423423423423428e-02,2.002129719335556501e+00
8.438438438438437827e-02,2.002124553158786124e+00
8.453453453453453614e-02,2.002119052180196146e+00
8.468468468468468013e-02,2.002113226550866543e+00
8.483483483483482412e-02,2.002107086223408050e+00
8.498498498498498199e-02,2.002100640955042365e+00
8.513513513513512598e-02,2.002093900310641494e+00
8.528528528528528385e-02,2.002086873665728017e+00
8.543543543543542784e-02,2.002079570209441606e+00
8.558558558558558571e-02,2.002071998947461573e+00
8.573573573573572970e-02,2.002064168704898783e+00
8.588588588588588757e-02,2.002056088129145817e+00
8.603603603603603156e-02,2.002047765692692494e+00
8.618618618618617555e-02,2.002039209695905875e+00
8.633633633633633342e-02,2.002030428269772955e+00
8.648648648648647741e-02,2.002021429378610051e+00
8.663663663663663528e-02,2.002012220822733113e+00
8.678678678678677927e-02,2.002002810241098718e+00
8.693693693693693714e-02,2.001993205113905105e+00
8.708708708708708113e-02,2.001983412765163450e+00
8.723723723723723900e-02,2.001973440365232282e+00
