t, s
1.981981981981982208e-02,-3.121200597039594182e+00
2.002002002002001985e-02,-3.105367241547909440e+00
2.022022022022022109e-02,-3.089614206156872100e+00
2.042042042042042232e-02,-3.073941083415355990e+00
2.062062062062062009e-02,-3.058347467939169562e+00
2.082082082082082133e-02,-3.042832956400569167e+00
2.102102102102102257e-02,-3.027397147517829623e+00
2.122122122122122381e-02,-3.012039642044864518e+00
2.142142142142142158e-02,-2.996760042760897580e+00
2.162162162162162282e-02,-2.981557954460190896e+00
2.182182182182182406e-02,-2.966432983941822865e+00
2.202202202202202183e-02,-2.951384739999517670e+00
2.222222222222222307e-02,-2.936412833411528478e+00
2.242242242242242431e-02,-2.921516876930565054e+00
2.262262262262262208e-02,-2.906696485273783104e+00
2.282282282282282332e-02,-2.891951275112817576e+00
2.302302302302302456e-02,-2.877280865063867044e+00
2.322322322322322580e-02,-2.862684875677828700e+00
2.342342342342342357e-02,-2.848162929430485324e+00
2.362362362362362481e-02,-2.833714650712740646e+00
2.382382382382382605e-02,-2.819339665820903118e+00
2.402402402402402382e-02,-2.805037602947022091e+00
2.422422422422422505e-02,-2.790808092169267063e+00
2.442442442442442629e-02,-2.776650765442364222e+00
2.462462462462462406e-02,-2.762565256588075169e+00
2.482482482482482530e-02,-2.748551201285725387e+00
2.502502502502502654e-02,-2.734608237062780223e+00
2.522522522522522778e-02,-2.720736003285471494e+00
2.542542542542542555e-02,-2.706934141149469397e+00
2.562562562562562679e-02,-2.693202293670601488e+00
2.582582582582582803e-02,-2.679540105675617845e+00
2.602602602602602580e-02,-2.665947223793008192e+00
2.622622622622622704e-02,-2.652423296443858103e+00
2.642642642642642828e-02,-2.638967973832758940e+00
2.662662662662662952e-02,-2.625580907938757758e+00
2.682682682682682729e-02,-2.612261752506356061e+00
2.702702702702702853e-02,-2.599010163036556076e+00
2.722722722722722977e-02,-2.585825796777947438e+00
2.742742742742742754e-02,-2.572708312717843615e+00
2.762762762762762878e-02,-2.559657371573462292e+00
2.782782782782783002e-02,-2.546672635783147953e+00
2.802802802802802778e-02,-2.533753769497641528e+00
2.822822822822822902e-02,-2.520900438571394897e+00
2.842842842842843026e-02,-2.508112310553926694e+00
2.862862862862863150e-02,-2.495389054681224295e+00
2.882882882882882927e-02,-2.482730341867187995e+00
2.902902902902903051e-02,-2.470135844695121374e+00
2.922922922922923175e-02,-2.457605237409258070e+00
2.942942942942942952e-02,-2.445138195906340961e+00
2.962962962962963076e-02,-2.432734397727238207e+00
2.982982982982983200e-02,-2.420393522048599699e+00
3.003003003003002977e-02,-2.408115249674562808e+00
3.023023023023023101e-02,-2.395899263028494985e+00
3.043043043043043225e-02,-2.383745246144777674e+00
3.063063063063063349e-02,-2.371652884660638172e+00
3.083083083083083126e-02,-2.359621865808014807e+00
3.103103103103103250e-02,-2.347651878405470072e+00
3.123123123123123374e-02,-2.335742612850138400e+00
3.143143143143143498e-02,-2.323893761109721900e+00
3.163163163163163621e-02,-2.312105016714521177e+00
3.183183183183183051e-02,-2.300376074749509669e+00
3.203203203203203175e-02,-2.288706631846445738e+00
3.223223223223223299e-02,-2.277096386176026499e+00
3.243243243243243423e-02,-2.265545037440082066e+00
3.263263263263263547e-02,-2.254052286863807097e+00
3.283283283283283671e-02,-2.242617837188033203e+00
3.303303303303303795e-02,-2.231241392661539980e+00
3.323323323323323225e-02,-2.219922659033408685e+00
3.343343343343343349e-02,-2.208661343545405664e+00
3.363363363363363473e-02,-2.197457154924414624e+00
3.383383383383383597e-02,-2.186309803374902216e+00
3.403403403403403721e-02,-2.175219000571421368e+00
3.423423423423423845e-02,-2.164184459651153691e+00
3.443443443443443275e-02,-2.153205895206490528e+00
3.463463463463463399e-02,-2.142283023277652632e+00
3.483483483483483523e-02,-2.131415561345340048e+00
3.503503503503503647e-02,-2.120603228323432177e+00
3.523523523523523771e-02,-2.109845744551710922e+00
3.543543543543543894e-02,-2.099142831788631369e+00
3.563563563563564018e-02,-2.088494213204124428e+00
3.583583583583583448e-02,-2.077899613372434118e+00
3.603603603603603572e-02,-2.067358758264997931e+00
3.623623623623623696e-02,-2.056871375243354283e+00
3.643643643643643820e-02,-2.046437193052095704e+00
3.663663663663663944e-02,-2.036055941811848236e+00
3.683683683683684068e-02,-2.025727353012295229e+00
3.703703703703704192e-02,-2.015451159505229128e+00
3.723723723723723622e-02,-2.005227095497641887e+00
3.743743743743743746e-02,-1.995054896544853573e+00
3.763763763763763870e-02,-1.984934299543668290e+00
3.783783783783783994e-02,-1.974865042725571396e+00
3.803803803803804118e-02,-1.964846865649958918e+00
3.823823823823824242e-02,-1.954879509197400500e+00
3.843843843843844366e-02,-1.944962715562936539e+00
3.863863863863863796e-02,-1.935096228249412631e+00
3.883883883883883920e-02,-1.925279792060842876e+00
3.903903903903904044e-02,-1.915513153095810495e+00
3.923923923923924167e-02,-1.905796058740899968e+00
3.943943943943944291e-02,-1.896128257664163819e+00
3.963963963963964415e-02,-1.886509499808621815e+00
3.983983983983983845e-02,-1.876939536385792584e+00
4.004004004004003969e-02,-1.867418119869259430e+00
4.024024024024024093e-02,-1.857945003988268562e+00
4.044044044044044217e-02,-1.848519943721357750e+00
4.064064064064064341e-02,-1.839142695290020058e+00
4.084084084084084465e-02,-1.829813016152398664e+00
4.104104104104104589e-02,-1.820530664997012549e+00
4.124124124124124019e-02,-1.811295401736515931e+00
4.144144144144144143e-02,-1.802106987501487456e+00
4.164164164164164267e-02,-1.792965184634253584e+00
4.184184184184184391e-02,-1.783869756682739505e+00
4.204204204204204515e-02,-1.774820468394354478e+00
4.224224224224224639e-02,-1.765817085709906920e+00
4.244244244244244763e-02,-1.756859375757550135e+00
4.264264264264264193e-02,-1.747947106846760024e+00
4.284284284284284317e-02,-1.739080048462341432e+00
4.304304304304304440e-02,-1.730257971258465588e+00
4.324324324324324564e-02,-1.721480647052739510e+00
4.344344344344344688e-02,-1.712747848820302954e+00
4.364364364364364812e-02,-1.704059350687957108e+00
4.384384384384384242e-02,-1.695414927928321713e+00
4.404404404404404366e-02,-1.686814356954023042e+00
4.424424424424424490e-02,-1.678257415311910306e+00
4.444444444444444614e-02,-1.669743881677302921e+00
4.464464464464464738e-02,-1.661273535848264871e+00
4.484484484484484862e-02,-1.652846158739909477e+00
4.504504504504504986e-02,-1.644461532378733049e+00
4.524524524524524416e-02,-1.636119439896976946e+00
4.544544544544544540e-02,-1.627819665527019177e+00
4.564564564564564664e-02,-1.619561994595790866e+00
4.584584584584584788e-02,-1.611346213519226689e+00
4.604604604604604912e-02,-1.603172109796739297e+00
4.624624624624625036e-02,-1.595039472005723047e+00
4.644644644644645159e-02,-1.586948089796085481e+00
4.664664664664664590e-02,-1.578897753884807020e+00
4.684684684684684713e-02,-1.570888256050527509e+00
4.704704704704704837e-02,-1.562919389128160530e+00
4.724724724724724961e-02,-1.554990947003535906e+00
4.744744744744745085e-02,-1.547102724608067303e+00
4.764764764764765209e-02,-1.539254517913449360e+00
4.784784784784785333e-02,-1.531446123926379022e+00
4.804804804804804763e-02,-1.523677340683307069e+00
4.824824824824824887e-02,-1.515947967245212968e+00
4.844844844844845011e-02,-1.508257803692407695e+00
4.864864864864865135e-02,-1.500606651119363644e+00
4.884884884884885259e-02,-1.492994311629568305e+00
4.904904904904905383e-02,-1.485420588330408354e+00
4.924924924924924813e-02,-1.477885285328074394e+00
4.944944944944944937e-02,-1.470388207722495455e+00
4.964964964964965061e-02,-1.462929161602297690e+00
4.984984984984985185e-02,-1.455507954039789054e+00
5.005005005005005309e-02,-1.448124393085968631e+00
5.025025025025025432e-02,-1.440778287765563048e+00
5.045045045045045556e-02,-1.433469448072085983e+00
5.065065065065064986e-02,-1.426197684962923207e+00
5.085085085085085110e-02,-1.418962810354444493e+00
5.105105105105105234e-02,-1.411764637117137733e+00
5.125125125125125358e-02,-1.404602979070769253e+00
5.145145145145145482e-02,-1.397477650979567887e+00
5.165165165165165606e-02,-1.390388468547434586e+00
5.185185185185185730e-02,-1.383335248413174678e+00
5.205205205205205160e-02,-1.376317808145755883e+00
5.225225225225225284e-02,-1.369335966239590308e+00
5.245245245245245408e-02,-1.362389542109837981e+00
5.265265265265265532e-02,-1.355478356087738145e+00
5.285285285285285656e-02,-1.348602229415960085e+00
5.305305305305305780e-02,-1.341760984243981936e+00
5.325325325325325904e-02,-1.334954443623488141e+00
5.345345345345345334e-02,-1.328182431503794891e+00
5.365365365365365458e-02,-1.321444772727295103e+00
5.385385385385385582e-02,-1.314741293024928037e+00
5.405405405405405705e-02,-1.308071819011673131e+00
5.425425425425425829e-02,-1.301436178182064030e+00
5.445445445445445953e-02,-1.294834198905726819e+00
5.465465465465465383e-02,-1.288265710422942245e+00
5.485485485485485507e-02,-1.281730542840227249e+00
5.505505505505505631e-02,-1.275228527125941591e+00
5.525525525525525755e-02,-1.268759495105916235e+00
5.545545545545545879e-02,-1.262323279459102388e+00
5.565565565565566003e-02,-1.255919713713244734e+00
5.585585585585586127e-02,-1.249548632240574886e+00
5.605605605605605557e-02,-1.243209870253528360e+00
5.625625625625625681e-02,-1.236903263800481767e+00
5.645645645645645805e-02,-1.230628649761511983e+00
5.665665665665665929e-02,-1.224385865844177745e+00
5.685685685685686053e-02,-1.218174750579321231e+00
5.705705705705706177e-02,-1.211995143316892287e+00
5.725725725725726301e-02,-1.205846884221792870e+00
5.745745745745745731e-02,-1.199729814269743233e+00
5.765765765765765855e-02,-1.193643775243168337e+00
5.785785785785785978e-02,-1.187588609727105782e+00
5.805805805805806102e-02,-1.181564161105134625e+00
5.825825825825826226e-02,-1.175570273555323952e+00
5.845845845845846350e-02,-1.169606792046202770e+00
5.865865865865866474e-02,-1.163673562332750100e+00
5.885885885885885904e-02,-1.157770430952405505e+00
5.905905905905906028e-02,-1.151897245221100041e+00
5.925925925925926152e-02,-1.146053853229306307e+00
5.945945945945946276e-02,-1.140240103838110697e+00
5.965965965965966400e-02,-1.134455846675302304e+00
5.985985985985986524e-02,-1.128700932131485368e+00
6.006006006006005954e-02,-1.122975211356208147e+00
6.026026026026026078e-02,-1.117278536254114218e+00
6.046046046046046202e-02,-1.111610759481111543e+00
6.066066066066066326e-02,-1.105971734440560850e+00
6.086086086086086450e-02,-1.100361315279483998e+00
6.106106106106106574e-02,-1.094779356884792998e+00
6.126126126126126697e-02,-1.089225714879534568e+00
6.146146146146146128e-02,-1.083700245619157343e+00
6.166166166166166251e-02,-1.078202806187795515e+00
6.186186186186186375e-02,-1.072733254394573121e+00
6.206206206206206499e-02,-1.067291448769925877e+00
6.226226226226226623e-02,-1.061877248561942322e+00
6.246246246246246747e-02,-1.056490513732722514e+00
6.266266266266266871e-02,-1.051131104954757589e+00
6.286286286286286995e-02,-1.045798883607324203e+00
6.306306306306307119e-02,-1.040493711772900065e+00
6.326326326326327243e-02,-1.035215452233597011e+00
6.346346346346345979e-02,-1.029963968467610957e+00
6.366366366366366103e-02,-1.024739124645691390e+00
6.386386386386386227e-02,-1.019540785627628177e+00
6.406406406406406351e-02,-1.014368816958756359e+00
6.426426426426426475e-02,-1.009223084866477382e+00
6.446446446446446599e-02,-1.004103456256800531e+00
6.466466466466466723e-02,-9.990097987108994548e-01
6.486486486486486847e-02,-9.939419804816874704e-01
6.506506506506506970e-02,-9.888998704904103931e-01
6.526526526526527094e-02,-9.838833383232549190e-01
6.546546546546547218e-02,-9.788922542279773209e-01
6.566566566566567342e-02,-9.739264891105458011e-01
6.586586586586587466e-02,-9.689859145318021616e-01
6.606606606606607590e-02,-9.640704027041400170e-01
6.626626626626626326e-02,-9.591798264881989944e-01
6.646646646646646450e-02,-9.543140593895763635e-01
6.666666666666666574e-02,-9.494729755555555428e-01
6.686686686686686698e-02,-9.446564497718510367e-01
6.706706706706706822e-02,-9.398643574593694705e-01
6.726726726726726946e-02,-9.350965746709870574e-01
6.746746746746747070e-02,-9.303529780883446065e-01
6.766766766766767194e-02,-9.256334450186572971e-01
6.786786786786787318e-02,-9.209378533915412168e-01
6.806806806806807442e-02,-9.162660817558561099e-01
6.826826826826827566e-02,-9.116180092765644449e-01
6.846846846846847690e-02,-9.069935157316052488e-01
6.866866866866867813e-02,-9.023924815087851492e-01
6.886886886886886550e-02,-8.978147876026841834e-01
6.906906906906906674e-02,-8.932603156115783705e-01
6.926926926926926797e-02,-8.887289477343771615e-01
6.946946946946946921e-02,-8.842205667675753222e-01
6.966966966966967045e-02,-8.797350561022235782e-01
6.986986986986987169e-02,-8.752722997209102518e-01
7.007007007007007293e-02,-8.708321821947623276e-01
7.027027027027027417e-02,-8.664145886804588415e-01
7.047047047047047541e-02,-8.620194049172607009e-01
7.067067067067067665e-02,-8.576465172240559376e-01
7.087087087087087789e-02,-8.532958124964180602e-01
7.107107107107107913e-02,-8.489671782036818382e-01
7.127127127127128037e-02,-8.446605023860321859e-01
7.147147147147148161e-02,-8.403756736516085901e-01
7.167167167167166897e-02,-8.361125811736235258e-01
7.187187187187187021e-02,-8.318711146874960827e-01
7.207207207207207145e-02,-8.276511644880004681e-01
7.227227227227227269e-02,-8.234526214264279442e-01
7.247247247247247393e-02,-8.192753769077635306e-01
7.267267267267267516e-02,-8.151193228878779173e-01
7.287287287287287640e-02,-8.109843518707322563e-01
7.307307307307307764e-02,-8.068703569055983849e-01
7.327327327327327888e-02,-8.027772315842918172e-01
7.347347347347348012e-02,-7.987048700384202782e-01
7.367367367367368136e-02,-7.946531669366447836e-01
7.387387387387388260e-02,-7.906220174819559299e-01
7.407407407407408384e-02,-7.866113174089621740e-01
7.427427427427427120e-02,-7.826209629811943236e-01
7.447447447447447244e-02,-7.786508509884216833e-01
7.467467467467467368e-02,-7.747008787439827460e-01
7.487487487487487492e-02,-7.707709440821292057e-01
7.507507507507507616e-02,-7.668609453553832944e-01
7.527527527527527740e-02,-7.629707814319088843e-01
7.547547547547547864e-02,-7.591003516928952477e-01
7.567567567567567988e-02,-7.552495560299553601e-01
7.587587587587588112e-02,-7.514182948425358610e-01
7.607607607607608236e-02,-7.476064690353412256e-01
7.627627627627628359e-02,-7.438139800157709258e-01
7.647647647647648483e-02,-7.400407296913690258e-01
7.667667667667668607e-02,-7.362866204672866566e-01
7.687687687687688731e-02,-7.325515552437585898e-01
7.707707707707707467e-02,-7.288354374135908031e-01
7.727727727727727591e-02,-7.251381708596627007e-01
7.747747747747747715e-02,-7.214596599524405462e-01
7.767767767767767839e-02,-7.177998095475036644e-01
7.787787787787787963e-02,-7.141585249830844084e-01
7.807807807807808087e-02,-7.105357120776191193e-01
7.827827827827828211e-02,-7.069312771273118523e-01
7.847847847847848335e-02,-7.033451269037116482e-01
7.867867867867868459e-02,-6.997771686513007960e-01
7.887887887887888583e-02,-6.962273100850950858e-01
7.907907907907908707e-02,-6.926954593882578282e-01
7.927927927927928831e-02,-6.891815252097243105e-01
7.947947947947948955e-02,-6.856854166618394641e-01
7.967967967967967691e-02,-6.822070433180068560e-01
7.987987987987987815e-02,-6.787463152103496711e-01
8.008008008008007939e-02,-6.753031428273840175e-01
8.028028028028028062e-02,-6.718774371117036681e-01
8.048048048048048186e-02,-6.684691094576762360e-01
8.068068068068068310e-02,-6.650780717091515637e-01
8.088088088088088434e-02,-6.617042361571821019e-01
8.108108108108108558e-02,-6.583475155377535026e-01
8.128128128128128682e-02,-6.550078230295282022e-01
8.148148148148148806e-02,-6.516850722515991068e-01
8.168168168168168930e-02,-6.483791772612560456e-01
8.188188188188189054e-02,-6.450900525517626605e-01
8.208208208208209178e-02,-6.418176130501443977e-01
8.228228228228227914e-02,-6.385617741149888227e-01
8.248248248248248038e-02,-6.353224515342555945e-01
8.268268268268268162e-02,-6.320995615230990960e-01
8.288288288288288286e-02,-6.288930207217005020e-01
8.308308308308308410e-02,-6.257027461931120582e-01
8.328328328328328534e-02,-6.225286554211124646e-01
8.348348348348348658e-02,-6.193706663080719155e-01
8.368368368368368782e-02,-6.162286971728285767e-01
8.388388388388388905e-02,-6.131026667485767190e-01
8.408408408408409029e-02,-6.099924941807638445e-01
8.428428428428429153e-02,-6.068980990249998042e-01
8.448448448448449277e-02,-6.038194012449761283e-01
8.468468468468469401e-02,-6.007563212103960160e-01
8.488488488488489525e-02,-5.977087796949143161e-01
8.508508508508508261e-02,-5.946766978740886112e-01
8.528528528528528385e-02,-5.916599973233406251e-01
8.548548548548548509e-02,-5.886586000159269583e-01
8.568568568568568633e-02,-5.856724283209219228e-01
8.588588588588588757e-02,-5.827014050012092605e-01
8.608608608608608881e-02,-5.797454532114840742e-01
8.628628628628629005e-02,-5.768044964962656396e-01
8.648648648648649129e-02,-5.738784587879196541e-01
8.668668668668669253e-02,-5.709672644046911438e-01
8.688688688688689377e-02,-5.680708380487462517e-01
8.708708708708709501e-02,-5.651891048042255727e-01
8.728728728728729624e-02,-5.623219901353054828e-01
8.748748748748749748e-02,-5.594694198842711241e-01
8.768768768768768485e-02,-5.566313202695978291e-01
8.788788788788788608e-02,-5.538076178840429797e-01
8.808808808808808732e-02,-5.509982396927471937e-01
8.828828828828828856e-02,-5.482031130313452794e-01
8.848848848848848980e-02,-5.454221656040868504e-01
8.868868868868869104e-02,-5.426553254819664884e-01
8.888888888888889228e-02,-5.399025211008633418e-01
8.908908908908909352e-02,-5.371636812596893851e-01
8.928928928928929476e-02,-5.344387351185492241e-01
8.948948948948949600e-02,-5.317276121969064517e-01
8.968968968968969724e-02,-5.290302423717615499e-01
8.988988988988989848e-02,-5.263465558758377849e-01
9.009009009009009972e-02,-5.236764832957766513e-01
9.029029029029030096e-02,-5.210199555703424190e-01
9.049049049049048832e-02,-5.183769039886365615e-01
9.069069069069068956e-02,-5.157472601883195118e-01
9.089089089089089080e-02,-5.131309561538435204e-01
9.109109109109109204e-02,-5.105279242146925078e-01
9.129129129129129328e-02,-5.079380970436322418e-01
9.149149149149149451e-02,-5.053614076549690637e-01
9.169169169169169575e-02,-5.027977894028170525e-01
9.189189189189189699e-02,-5.002471759793740702e-01
9.209209209209209823e-02,-4.977095014132073558e-01
9.229229229229229947e-02,-4.951847000675463351e-01
9.249249249249250071e-02,-4.926727066385855336e-01
9.269269269269270195e-02,-4.901734561537953727e-01
9.289289289289290319e-02,-4.876868839702417358e-01
9.309309309309309055e-02,-4.852129257729135836e-01
9.329329329329329179e-02,-4.827515175730597297e-01
9.349349349349349303e-02,-4.803025957065339413e-01
9.369369369369369427e-02,-4.778660968321481461e-01
9.389389389389389551e-02,-4.754419579300339649e-01
9.409409409409409675e-02,-4.730301163000126263e-01
9.429429429429429799e-02,-4.706305095599737642e-01
9.449449449449449923e-02,-4.682430756442612640e-01
9.469469469469470047e-02,-4.658677528020686576e-01
9.489489489489490170e-02,-4.635044795958410124e-01
9.509509509509510294e-02,-4.611531948996867025e-01
9.529529529529530418e-02,-4.588138378977958398e-01
9.549549549549550542e-02,-4.564863480828676434e-01
9.569569569569570666e-02,-4.541706652545451917e-01
9.589589589589589402e-02,-4.518667295178584453e-01
9.609609609609609526e-02,-4.495744812816750979e-01
9.629629629629629650e-02,-4.472938612571591976e-01
9.649649649649649774e-02,-4.450248104562374296e-01
9.669669669669669898e-02,-4.427672701900739471e-01
9.689689689689690022e-02,-4.405211820675518086e-01
9.709709709709710146e-02,-4.382864879937631852e-01
9.729729729729730270e-02,-4.360631301685062855e-01
9.749749749749750394e-02,-4.338510510847907731e-01
9.769769769769770518e-02,-4.316501935273500679e-01
9.789789789789790642e-02,-4.294605005711612522e-01
9.809809809809810766e-02,-4.272819155799735258e-01
9.829829829829830889e-02,-4.251143822048425447e-01
9.849849849849849626e-02,-4.229578443826730871e-01
9.869869869869869750e-02,-4.208122463347695463e-01
9.889889889889889873e-02,-4.186775325653924185e-01
9.909909909909909997e-02,-4.165536478603231729e-01
9.929929929929930121e-02,-4.144405372854366165e-01
9.949949949949950245e-02,-4.123381461852795304e-01
9.969969969969970369e-02,-4.102464201816570233e-01
9.989989989989990493e-02,-4.081653051722263781e-01
1.001001001001001062e-01,-4.060947473290973386e-01
1.003003003003003074e-01,-4.040346930974398343e-01
1.005005005005005086e-01,-4.019850891940992543e-01
1.007007007007007099e-01,-3.999458826062177730e-01
1.009009009009009111e-01,-3.979170205898636126e-01
1.011011011011011124e-01,-3.958984506686662463e-01
1.013013013013012997e-01,-3.938901206324598725e-01
1.015015015015015010e-01,-3.918919785359323282e-01
1.017017017017017022e-01,-3.899039726972817199e-01
1.019019019019019034e-01,-3.879260516968798811e-01
1.021021021021021047e-01,-3.859581643759423808e-01
1.023023023023023059e-01,-3.840002598352045826e-01
1.025025025025025072e-01,-3.820522874336065855e-01
1.027027027027027084e-01,-3.801141967869816618e-01
1.029029029029029096e-01,-3.781859377667547428e-01
1.031031031031031109e-01,-3.762674604986446236e-01
1.033033033033033121e-01,-3.743587153613749385e-01
1.035035035035035134e-01,-3.724596529853894111e-01
1.037037037037037146e-01,-3.705702242515762634e-01
1.039039039039039020e-01,-3.686903802899968441e-01
1.041041041041041032e-01,-3.668200724786221945e-01
1.043043043043043044e-01,-3.649592524420752770e-01
1.045045045045045057e-01,-3.631078720503792545e-01
1.047047047047047069e-01,-3.612658834177132627e-01
1.049049049049049082e-01,-3.594332389011737350e-01
1.051051051051051094e-01,-3.576098910995420543e-01
1.053053053053053106e-01,-3.557957928520582014e-01
1.055055055055055119e-01,-3.539908972372009521e-01
1.057057057057057131e-01,-3.521951575714751814e-01
1.059059059059059144e-01,-3.504085274082034407e-01
1.061061061061061156e-01,-3.486309605363249187e-01
1.063063063063063168e-01,-3.468624109791999532e-01
1.065065065065065181e-01,-3.451028329934213157e-01
1.067067067067067054e-01,-3.433521810676310460e-01
1.069069069069069067e-01,-3.416104099213425060e-01
1.071071071071071079e-01,-3.398774745037702050e-01
1.073073073073073092e-01,-3.381533299926639535e-01
1.075075075075075104e-01,-3.364379317931500135e-01
1.077077077077077116e-01,-3.347312355365770209e-01
1.079079079079079129e-01,-3.330331970793690144e-01
1.081081081081081141e-01,-3.313437725018831825e-01
1.083083083083083153e-01,-3.296629181072741055e-01
1.085085085085085166e-01,-3.279905904203634370e-01
1.087087087087087178e-01,-3.263267461865160257e-01
1.089089089089089191e-01,-3.246713423705200885e-01
1.091091091091091203e-01,-3.230243361554746562e-01
1.093093093093093077e-01,-3.213856849416825701e-01
1.095095095095095089e-01,-3.197553463455478640e-01
1.097097097097097101e-01,-3.181332781984796410e-01
1.099099099099099114e-01,-3.165194385458020010e-01
1.101101101101101126e-01,-3.149137856456680762e-01
1.103103103103103139e-01,-3.133162779679810050e-01
1.105105105105105151e-01,-3.117268741933195142e-01
1.107107107107107163e-01,-3.101455332118689401e-01
1.109109109109109176e-01,-3.085722141223585235e-01
1.111111111111111188e-01,-3.070068762310029786e-01
1.113113113113113201e-01,-3.054494790504502788e-01
1.115115115115115213e-01,-3.038999822987339394e-01
1.117117117117117225e-01,-3.023583458982319061e-01
