t, s
2.642642642642642481e-02,-3.804524190513980386e-01
2.657657657657657574e-02,-3.789531655673030741e-01
2.672672672672672667e-02,-3.774583879397326314e-01
2.687687687687687413e-02,-3.759681523339430953e-01
2.702702702702702506e-02,-3.744825200644363861e-01
2.717717717717717599e-02,-3.730015478643196047e-01
2.732732732732732692e-02,-3.715252881399351281e-01
2.747747747747747785e-02,-3.700537892116262384e-01
2.762762762762762531e-02,-3.685870955413292904e-01
2.777777777777777624e-02,-3.671252479477704611e-01
2.792792792792792717e-02,-3.656682838098994637e-01
2.807807807807807809e-02,-3.642162372592281372e-01
2.822822822822822555e-02,-3.627691393616476745e-01
2.837837837837837648e-02,-3.613270182893479898e-01
2.852852852852852741e-02,-3.598898994833259479e-01
2.867867867867867834e-02,-3.584578058070242434e-01
2.882882882882882580e-02,-3.570307576915858760e-01
2.897897897897897673e-02,-3.556087732731558759e-01
2.912912912912912766e-02,-3.541918685227063435e-01
2.927927927927927859e-02,-3.527800573687454033e-01
2.942942942942942952e-02,-3.513733518133310696e-01
2.957957957957957698e-02,-3.499717620417435171e-01
2.972972972972972791e-02,-3.485752965261568193e-01
2.987987987987987884e-02,-3.471839621236494366e-01
3.003003003003002977e-02,-3.457977641688465553e-01
3.018018018018017723e-02,-3.444167065615033607e-01
3.033033033033032816e-02,-3.430407918492939245e-01
3.048048048048047909e-02,-3.416700213060614999e-01
3.063063063063063002e-02,-3.403043950058091127e-01
3.078078078078078095e-02,-3.389439118926027561e-01
3.093093093093092841e-02,-3.375885698466944973e-01
3.108108108108107934e-02,-3.362383657469756315e-01
3.123123123123123027e-02,-3.348932955300458758e-01
3.138138138138137773e-02,-3.335533542460176193e-01
3.153153153153152866e-02,-3.322185361112914848e-01
3.168168168168167959e-02,-3.308888345584009016e-01
3.183183183183183051e-02,-3.295642422831566165e-01
3.198198198198198144e-02,-3.282447512891852881e-01
3.213213213213213237e-02,-3.269303529300273681e-01
3.228228228228228330e-02,-3.256210379489274942e-01
3.243243243243243423e-02,-3.243167965164275302e-01
3.258258258258257822e-02,-3.230176182659079132e-01
3.273273273273272915e-02,-3.217234923271661273e-01
3.288288288288288008e-02,-3.204344073581530949e-01
3.303303303303303101e-02,-3.191503515749545272e-01
3.318318318318318194e-02,-3.178713127801309213e-01
3.333333333333333287e-02,-3.165972783894872578e-01
3.348348348348348380e-02,-3.153282354573754276e-01
3.363363363363363473e-02,-3.140641707005968897e-01
3.378378378378378566e-02,-3.128050705209837190e-01
3.393393393393392965e-02,-3.115509210267326523e-01
3.408408408408408058e-02,-3.103017080525631854e-01
3.423423423423423151e-02,-3.090574171787636715e-01
3.438438438438438244e-02,-3.078180337491680518e-01
3.453453453453453337e-02,-3.065835428881484859e-01
3.468468468468468430e-02,-3.053539295166736167e-01
3.483483483483483523e-02,-3.041291783674502369e-01
3.498498498498498616e-02,-3.029092739992478300e-01
3.513513513513513015e-02,-3.016942008104130934e-01
3.528528528528528108e-02,-3.004839430516348386e-01
3.543543543543543201e-02,-2.992784848379947960e-01
3.558558558558558294e-02,-2.980778101603576147e-01
3.573573573573573386e-02,-2.968819028961018347e-01
3.588588588588588479e-02,-2.956907468192753186e-01
3.603603603603603572e-02,-2.945043256101591567e-01
3.618618618618618665e-02,-2.933226228643093236e-01
3.633633633633633758e-02,-2.921456221010867438e-01
3.648648648648648157e-02,-2.909733067716970822e-01
3.663663663663663250e-02,-2.898056602667917758e-01
3.678678678678678343e-02,-2.886426659236356329e-01
3.693693693693693436e-02,-2.874843070328516603e-01
3.708708708708708529e-02,-2.863305668448106189e-01
3.723723723723723622e-02,-2.851814285756262279e-01
3.738738738738738715e-02,-2.840368754128483886e-01
3.753753753753753808e-02,-2.828968905207780438e-01
3.768768768768768901e-02,-2.817614570455297951e-01
3.783783783783783300e-02,-2.806305581197676702e-01
3.798798798798798393e-02,-2.795041768671833182e-01
3.813813813813813486e-02,-2.783822964067113048e-01
3.828828828828828579e-02,-2.772648998565010459e-01
3.843843843843843672e-02,-2.761519703376542623e-01
3.858858858858858765e-02,-2.750434909777510484e-01
3.873873873873873858e-02,-2.739394449141521193e-01
3.888888888888888951e-02,-2.728398152971376334e-01
3.903903903903904044e-02,-2.717445852928239702e-01
3.918918918918918443e-02,-2.706537380859330710e-01
3.933933933933933536e-02,-2.695672568823823667e-01
3.948948948948948628e-02,-2.684851249117254923e-01
3.963963963963963721e-02,-2.674073254294491164e-01
3.978978978978978814e-02,-2.663338417191152274e-01
3.993993993993993907e-02,-2.652646570943897331e-01
4.009009009009009000e-02,-2.641997549009378332e-01
4.024024024024024093e-02,-2.631391185182003767e-01
4.039039039039039186e-02,-2.620827313610654130e-01
4.054054054054053585e-02,-2.610305768814225047e-01
4.069069069069068678e-02,-2.599826385696424325e-01
4.084084084084083771e-02,-2.589388999559254501e-01
4.099099099099098864e-02,-2.578993446116051302e-01
4.114114114114113957e-02,-2.568639561503278657e-01
4.129129129129129050e-02,-2.558327182291826318e-01
4.144144144144144143e-02,-2.548056145497419323e-01
4.159159159159159236e-02,-2.537826288590281365e-01
4.174174174174174329e-02,-2.527637449504318568e-01
4.189189189189188728e-02,-2.517489466645468354e-01
4.204204204204203821e-02,-2.507382178899586478e-01
4.219219219219218914e-02,-2.497315425639712316e-01
4.234234234234234007e-02,-2.487289046732801268e-01
4.249249249249249100e-02,-2.477302882545977525e-01
4.264264264264264193e-02,-2.467356773952360527e-01
4.279279279279279286e-02,-2.457450562336269684e-01
4.294294294294294378e-02,-2.447584089598233703e-01
4.309309309309308778e-02,-2.437757198159502536e-01
4.324324324324323870e-02,-2.427969730966079709e-01
4.339339339339338963e-02,-2.418221531492577014e-01
4.354354354354354056e-02,-2.408512443745642884e-01
4.369369369369369149e-02,-2.398842312267017718e-01
4.384384384384384242e-02,-2.389210982136447114e-01
4.399399399399399335e-02,-2.379618298974186530e-01
4.414414414414414428e-02,-2.370064108943221726e-01
4.429429429429429521e-02,-2.360548258751347106e-01
4.444444444444443920e-02,-2.351070595652959838e-01
4.459459459459459013e-02,-2.341630967450587519e-01
4.474474474474474106e-02,-2.332229222496238208e-01
4.489489489489489199e-02,-2.322865209692572819e-01
4.504504504504504292e-02,-2.313538778493864356e-01
4.519519519519519385e-02,-2.304249778906743984e-01
4.534534534534534478e-02,-2.294998061490911567e-01
4.549549549549549571e-02,-2.285783477359473181e-01
4.564564564564564664e-02,-2.276605878179402964e-01
4.579579579579579063e-02,-2.267465116171578643e-01
4.594594594594594156e-02,-2.258361044110905880e-01
4.609609609609609249e-02,-2.249293515326229453e-01
4.624624624624624342e-02,-2.240262383700120097e-01
4.639639639639639435e-02,-2.231267503668554752e-01
4.654654654654654528e-02,-2.222308730220579065e-01
4.669669669669669620e-02,-2.213385918897685656e-01
4.684684684684684713e-02,-2.204498925793316744e-01
4.699699699699699806e-02,-2.195647607552118075e-01
4.714714714714714205e-02,-2.186831821369246143e-01
4.729729729729729298e-02,-2.178051424989426721e-01
4.744744744744744391e-02,-2.169306276706137737e-01
4.759759759759759484e-02,-2.160596235360543460e-01
4.774774774774774577e-02,-2.151921160340553030e-01
4.789789789789789670e-02,-2.143280911579630299e-01
4.804804804804804763e-02,-2.134675349555674728e-01
4.819819819819819856e-02,-2.126104335289831226e-01
4.834834834834834949e-02,-2.117567730345228938e-01
4.849849849849849348e-02,-2.109065396825595684e-01
4.864864864864864441e-02,-2.100597197374050040e-01
4.879879879879879534e-02,-2.092162995171662487e-01
4.894894894894894627e-02,-2.083762653935998799e-01
4.909909909909909720e-02,-2.075396037919681191e-01
4.924924924924924813e-02,-2.067063011908896186e-01
4.939939939939939906e-02,-2.058763441221973522e-01
4.954954954954954999e-02,-2.050497191707698619e-01
4.969969969969970092e-02,-2.042264129743802670e-01
4.984984984984984491e-02,-2.034064122235417216e-01
4.999999999999999584e-02,-2.025897036613315549e-01
5.015015015015014677e-02,-2.017762740832473867e-01
5.030030030030029770e-02,-2.009661103370206092e-01
5.045045045045044863e-02,-2.001591993224653976e-01
5.060060060060059955e-02,-1.993555279912992972e-01
5.075075075075075048e-02,-1.985550833469780230e-01
5.090090090090090141e-02,-1.977578524445213759e-01
5.105105105105104540e-02,-1.969638223903409369e-01
5.120120120120119633e-02,-1.961729803420624307e-01
5.135135135135134726e-02,-1.953853135083516435e-01
5.150150150150149819e-02,-1.946008091487421154e-01
5.165165165165164912e-02,-1.938194545734557295e-01
5.180180180180180005e-02,-1.930412371432197460e-01
5.195195195195195098e-02,-1.922661442690944966e-01
5.210210210210210191e-02,-1.914941634122904190e-01
5.225225225225225284e-02,-1.907252820839921981e-01
5.240240240240239683e-02,-1.899594878451686952e-01
5.255255255255254776e-02,-1.891967683064095240e-01
5.270270270270269869e-02,-1.884371111277260979e-01
5.285285285285284962e-02,-1.876805040183828766e-01
5.300300300300300055e-02,-1.869269347367037426e-01
5.315315315315315148e-02,-1.861763910899121299e-01
5.330330330330330241e-02,-1.854288609339178606e-01
5.345345345345345334e-02,-1.846843321731679310e-01
5.360360360360360427e-02,-1.839427927604369017e-01
5.375375375375374826e-02,-1.832042306966670253e-01
5.390390390390389919e-02,-1.824686340307710708e-01
5.405405405405405012e-02,-1.817359908594600171e-01
5.420420420420420105e-02,-1.810062893270547590e-01
5.435435435435435197e-02,-1.802795176253120246e-01
5.450450450450450290e-02,-1.795556639932378573e-01
5.465465465465465383e-02,-1.788347167169064278e-01
5.480480480480480476e-02,-1.781166641292841746e-01
5.495495495495495569e-02,-1.774014946100432866e-01
5.510510510510509968e-02,-1.766891965853893964e-01
5.525525525525525061e-02,-1.759797585278715104e-01
5.540540540540540154e-02,-1.752731689562132544e-01
5.555555555555555247e-02,-1.745694164351228039e-01
5.570570570570570340e-02,-1.738684895751241299e-01
5.585585585585585433e-02,-1.731703770323740343e-01
5.600600600600600526e-02,-1.724750675084862905e-01
5.615615615615615619e-02,-1.717825497503469023e-01
5.630630630630630712e-02,-1.710928125499506791e-01
5.645645645645645111e-02,-1.704058447442093893e-01
5.660660660660660204e-02,-1.697216352147883356e-01
5.675675675675675297e-02,-1.690401728879233900e-01
5.690690690690690390e-02,-1.683614467342451348e-01
5.705705705705705483e-02,-1.676854457686118849e-01
5.720720720720720576e-02,-1.670121590499267228e-01
5.735735735735735669e-02,-1.663415756809651924e-01
5.750750750750750762e-02,-1.656736848082118740e-01
5.765765765765765161e-02,-1.650084756216756432e-01
5.780780780780780254e-02,-1.643459373547244695e-01
5.795795795795795347e-02,-1.636860592839077810e-01
5.810810810810810439e-02,-1.630288307287912630e-01
5.825825825825825532e-02,-1.623742410517898804e-01
5.840840840840840625e-02,-1.617222796579866895e-01
5.855855855855855718e-02,-1.610729359949694128e-01
5.870870870870870811e-02,-1.604261995526687912e-01
5.885885885885885904e-02,-1.597820598631756184e-01
5.900900900900900303e-02,-1.591405065005844222e-01
5.915915915915915396e-02,-1.585015290808229338e-01
5.930930930930930489e-02,-1.578651172614886633e-01
5.945945945945945582e-02,-1.572312607416783692e-01
5.960960960960960675e-02,-1.565999492618228572e-01
5.975975975975975768e-02,-1.559711726035253321e-01
5.990990990990990861e-02,-1.553449205893961960e-01
6.006006006006005954e-02,-1.547211830828914003e-01
6.021021021021021047e-02,-1.540999499881490209e-01
6.036036036036035446e-02,-1.534812112498187275e-01
6.051051051051050539e-02,-1.528649568529125702e-01
6.066066066066065632e-02,-1.522511768226380013e-01
6.081081081081080725e-02,-1.516398612242362276e-01
6.096096096096095818e-02,-1.510310001628258902e-01
6.111111111111110911e-02,-1.504245837832378641e-01
6.126126126126126004e-02,-1.498206022698660433e-01
6.141141141141141097e-02,-1.492190458464968117e-01
6.156156156156156189e-02,-1.486199047761633807e-01
6.171171171171170589e-02,-1.480231693609823651e-01
6.186186186186185682e-02,-1.474288299419956871e-01
6.201201201201200774e-02,-1.468368768990231388e-01
6.216216216216215867e-02,-1.462473006504954043e-01
6.231231231231230960e-02,-1.456600916533137280e-01
6.246246246246246053e-02,-1.450752404026847131e-01
6.261261261261261146e-02,-1.444927374319675550e-01
6.276276276276275545e-02,-1.439125733125301565e-01
6.291291291291291332e-02,-1.433347386535874790e-01
6.306306306306305731e-02,-1.427592241020541053e-01
6.321321321321321518e-02,-1.421860203423914726e-01
6.336336336336335917e-02,-1.416151180964604350e-01
6.351351351351351704e-02,-1.410465081233720497e-01
6.366366366366366103e-02,-1.404801812193294808e-01
6.381381381381380502e-02,-1.399161282174876675e-01
6.396396396396396289e-02,-1.393543399878112155e-01
6.411411411411410688e-02,-1.387948074369056428e-01
6.426426426426426475e-02,-1.382375215078965880e-01
6.441441441441440874e-02,-1.376824731802628321e-01
6.456456456456456661e-02,-1.371296534697030722e-01
6.471471471471471060e-02,-1.365790534279778257e-01
6.486486486486486847e-02,-1.360306641427833085e-01
6.501501501501501246e-02,-1.354844767375933401e-01
6.516516516516515645e-02,-1.349404823715154578e-01
6.531531531531531432e-02,-1.343986722391559141e-01
6.546546546546545831e-02,-1.338590375704757918e-01
6.561561561561561617e-02,-1.333215696306382370e-01
6.576576576576576016e-02,-1.327862597198858907e-01
6.591591591591591803e-02,-1.322530991733863459e-01
6.606606606606606202e-02,-1.317220793610935914e-01
6.621621621621621989e-02,-1.311931916876130089e-01
6.636636636636636388e-02,-1.306664275920610407e-01
6.651651651651650787e-02,-1.301417785479230815e-01
6.666666666666666574e-02,-1.296192360629202511e-01
6.681681681681680973e-02,-1.290987916788708390e-01
6.696696696696696760e-02,-1.285804369715499718e-01
6.711711711711711159e-02,-1.280641635505546105e-01
6.726726726726726946e-02,-1.275499630591792055e-01
6.741741741741741345e-02,-1.270378271742558240e-01
6.756756756756757132e-02,-1.265277476060493456e-01
6.771771771771771531e-02,-1.260197160980940367e-01
6.786786786786785930e-02,-1.255137244270869701e-01
6.801801801801801717e-02,-1.250097644027317045e-01
6.816816816816816116e-02,-1.245078278676263750e-01
6.831831831831831903e-02,-1.240079066971109256e-01
6.846846846846846302e-02,-1.235099927991551994e-01
6.861861861861862089e-02,-1.230140781142132766e-01
6.876876876876876488e-02,-1.225201546151009069e-01
6.891891891891892274e-02,-1.220282143068658343e-01
6.906906906906906674e-02,-1.215382492266545711e-01
6.921921921921921073e-02,-1.210502514435862764e-01
6.936936936936936859e-02,-1.205642130586195293e-01
6.951951951951951258e-02,-1.200801262044333129e-01
6.966966966966967045e-02,-1.195979830452920112e-01
6.981981981981981444e-02,-1.191177757769210643e-01
6.996996996996997231e-02,-1.186394966263826234e-01
7.012012012012011630e-02,-1.181631378519512054e-01
7.027027027027026029e-02,-1.176886917429715851e-01
7.042042042042041816e-02,-1.172161506197682002e-01
7.057057057057056215e-02,-1.167455068334817270e-01
7.072072072072072002e-02,-1.162767527659767097e-01
7.087087087087086401e-02,-1.158098808296976756e-01
7.102102102102102188e-02,-1.153448834675607770e-01
7.117117117117116587e-02,-1.148817531528187885e-01
7.132132132132132374e-02,-1.144204823889509726e-01
7.147147147147146773e-02,-1.139610637095316292e-01
7.162162162162161172e-02,-1.135034896781128566e-01
7.177177177177176959e-02,-1.130477528881108640e-01
7.192192192192191358e-02,-1.125938459626780741e-01
7.207207207207207145e-02,-1.121417615545823310e-01
7.222222222222221544e-02,-1.116914923460967657e-01
7.237237237237237331e-02,-1.112430310488754515e-01
7.252252252252251730e-02,-1.107963704038326114e-01
7.267267267267267516e-02,-1.103515031810324842e-01
7.282282282282281916e-02,-1.099084221795632033e-01
7.297297297297296315e-02,-1.094671202274355437e-01
7.312312312312312101e-02,-1.090275901814496962e-01
7.327327327327326500e-02,-1.085898249270851323e-01
7.342342342342342287e-02,-1.081538173783940238e-01
7.357357357357356686e-02,-1.077195604778768967e-01
7.372372372372372473e-02,-1.072870471963671690e-01
7.387387387387386872e-02,-1.068562705329263451e-01
7.402402402402402659e-02,-1.064272235147267764e-01
7.417417417417417058e-02,-1.059998991969344218e-01
7.432432432432431457e-02,-1.055742906625987132e-01
7.447447447447447244e-02,-1.051503910225459748e-01
7.462462462462461643e-02,-1.047281934152639593e-01
7.477477477477477430e-02,-1.043076910067828322e-01
7.492492492492491829e-02,-1.038888769905828013e-01
7.507507507507507616e-02,-1.034717445874662189e-01
7.522522522522522015e-02,-1.030562870454616586e-01
7.537537537537537802e-02,-1.026424976396977939e-01
7.552552552552552201e-02,-1.022303696723128041e-01
7.567567567567566600e-02,-1.018198964723371347e-01
7.582582582582582387e-02,-1.014110713955815868e-01
7.597597597597596786e-02,-1.010038878245431704e-01
7.612612612612612573e-02,-1.005983391682789829e-01
7.627627627627626972e-02,-1.001944188623156151e-01
7.642642642642642758e-02,-9.979212036854079315e-02
7.657657657657657158e-02,-9.939143717508613918e-02
7.672672672672672944e-02,-9.899236279623124801e-02
7.687687687687687343e-02,-9.859489077230243481e-02
7.702702702702701743e-02,-9.819901466955549552e-02
7.717717717717717529e-02,-9.780472808008688901e-02
7.732732732732731928e-02,-9.741202462171472121e-02
7.747747747747747715e-02,-9.702089793788459815e-02
7.762762762762762114e-02,-9.663134169756482095e-02
7.777777777777777901e-02,-9.624334959514690979e-02
7.792792792792792300e-02,-9.585691535033724620e-02
7.807807807807808087e-02,-9.547203270805759701e-02
7.822822822822822486e-02,-9.508869543834919114e-02
7.837837837837836885e-02,-9.470689733626613815e-02
7.852852852852852672e-02,-9.432663222177595230e-02
7.867867867867867071e-02,-9.394789393965474744e-02
7.882882882882882858e-02,-9.357067635940552464e-02
7.897897897897897257e-02,-9.319497337513382718e-02
7.912912912912913044e-02,-9.282077890546780452e-02
7.927927927927927443e-02,-9.244808689345340724e-02
7.942942942942943230e-02,-9.207689130645135833e-02
7.957957957957957629e-02,-9.170718613605188807e-02
7.972972972972972028e-02,-9.133896539796637626e-02
7.987987987987987815e-02,-9.097222313192965260e-02
8.003003003003002214e-02,-9.060695340161650790e-02
8.018018018018018001e-02,-9.024315029453156001e-02
8.033033033033032400e-02,-8.988080792192398860e-02
8.048048048048048186e-02,-8.951992041867740113e-02
8.063063063063062585e-02,-8.916048194323700216e-02
8.078078078078078372e-02,-8.880248667749413016e-02
8.093093093093092771e-02,-8.844592882670632150e-02
8.108108108108107170e-02,-8.809080261939605805e-02
8.123123123123122957e-02,-8.773710230725839665e-02
8.138138138138137356e-02,-8.738482216506859857e-02
8.153153153153153143e-02,-8.703395649059153527e-02
8.168168168168167542e-02,-8.668449960448754155e-02
8.183183183183183329e-02,-8.633644585021649220e-02
8.198198198198197728e-02,-8.598978959395786603e-02
8.213213213213213515e-02,-8.564452522450594074e-02
8.228228228228227914e-02,-8.530064715318275148e-02
8.243243243243242313e-02,-8.495814981376170749e-02
8.258258258258258100e-02,-8.461702766234857620e-02
8.273273273273272499e-02,-8.427727517732463980e-02
8.288288288288288286e-02,-8.393888685923300841e-02
8.303303303303302685e-02,-8.360185723069690766e-02
8.318318318318318472e-02,-8.326618083633796630e-02
8.333333333333332871e-02,-8.293185224267851652e-02
8.348348348348348658e-02,-8.259886603805810523e-02
8.363363363363363057e-02,-8.226721683254467621e-02
8.378378378378377456e-02,-8.193689925784752859e-02
8.393393393393393243e-02,-8.160790796723382812e-02
8.408408408408407642e-02,-8.128023763543090752e-02
