t, s
1.121121121121121042e-03,-1.161451149980077813e-01
1.137137137137137020e-03,-1.189683564019462375e-01
1.153153153153152997e-03,-1.218117931510711294e-01
1.169169169169169192e-03,-1.246749869565731555e-01
1.185185185185185170e-03,-1.275575038506367720e-01
1.201201201201201147e-03,-1.304589141590811463e-01
1.217217217217217125e-03,-1.333787924740759967e-01
1.233233233233233103e-03,-1.363167176269327319e-01
1.249249249249249081e-03,-1.392722726609718631e-01
1.265265265265265275e-03,-1.422450448044678128e-01
1.281281281281281253e-03,-1.452346254436709116e-01
1.297297297297297231e-03,-1.482406100959085538e-01
1.313313313313313208e-03,-1.512625983827650678e-01
1.329329329329329186e-03,-1.543001940033418007e-01
1.345345345345345164e-03,-1.573530047075977212e-01
1.361361361361361358e-03,-1.604206422697713741e-01
1.377377377377377336e-03,-1.635027224618845754e-01
1.393393393393393314e-03,-1.665988650273290961e-01
1.409409409409409291e-03,-1.697086936545361135e-01
1.425425425425425269e-03,-1.728318359507297619e-01
1.441441441441441247e-03,-1.759679234157652261e-01
1.457457457457457441e-03,-1.791165914160515460e-01
1.473473473473473419e-03,-1.822774791585602683e-01
1.489489489489489397e-03,-1.854502296649202520e-01
1.505505505505505374e-03,-1.886344897455992375e-01
1.521521521521521352e-03,-1.918299099741725966e-01
1.537537537537537330e-03,-1.950361446616799554e-01
1.553553553553553524e-03,-1.982528518310700261e-01
1.569569569569569502e-03,-2.014796931917345046e-01
1.585585585585585480e-03,-2.047163341141310933e-01
1.601601601601601458e-03,-2.079624436044962554e-01
1.617617617617617435e-03,-2.112176942796484824e-01
1.633633633633633630e-03,-2.144817623418821817e-01
1.649649649649649608e-03,-2.177543275539524648e-01
1.665665665665665585e-03,-2.210350732141520003e-01
1.681681681681681563e-03,-2.243236861314795438e-01
1.697697697697697541e-03,-2.276198566009010327e-01
1.713713713713713518e-03,-2.309232783787034948e-01
1.729729729729729713e-03,-2.342336486579421617e-01
1.745745745745745691e-03,-2.375506680439811724e-01
1.761761761761761668e-03,-2.408740405301282861e-01
1.777777777777777646e-03,-2.442034734733638524e-01
1.793793793793793624e-03,-2.475386775701646225e-01
1.809809809809809602e-03,-2.508793668324222348e-01
1.825825825825825796e-03,-2.542252585634572348e-01
1.841841841841841774e-03,-2.575760733341289077e-01
1.857857857857857752e-03,-2.609315349590407562e-01
1.873873873873873729e-03,-2.642913704728422353e-01
1.889889889889889707e-03,-2.676553101066272422e-01
1.905905905905905685e-03,-2.710230872644291966e-01
1.921921921921921879e-03,-2.743944384998133756e-01
1.937937937937937857e-03,-2.777691034925662827e-01
1.953953953953953618e-03,-2.811468250254829937e-01
1.969969969969970029e-03,-2.845273489612519247e-01
1.985985985985986007e-03,-2.879104242194377439e-01
2.002002002002001985e-03,-2.912958027535626493e-01
2.018018018018017962e-03,-2.946832395282860673e-01
2.034034034034033940e-03,-2.980724924966830502e-01
2.050050050050049918e-03,-3.014633225776211511e-01
2.066066066066065895e-03,-3.048554936332368848e-01
2.082082082082081873e-03,-3.082487724465113321e-01
2.098098098098097851e-03,-3.116429286989443881e-01
2.114114114114113829e-03,-3.150377349483297063e-01
2.130130130130129806e-03,-3.184329666066282316e-01
2.146146146146146218e-03,-3.218284019179424860e-01
2.162162162162162195e-03,-3.252238219365899963e-01
2.178178178178178173e-03,-3.286190105052772537e-01
2.194194194194194151e-03,-3.320137542333740366e-01
2.210210210210210129e-03,-3.354078424752874876e-01
2.226226226226226106e-03,-3.388010673089370539e-01
2.242242242242242084e-03,-3.421932235143297918e-01
2.258258258258258062e-03,-3.455841085522363132e-01
2.274274274274274039e-03,-3.489735225429669296e-01
2.290290290290290017e-03,-3.523612682452494926e-01
2.306306306306305995e-03,-3.557471510352070987e-01
2.322322322322321973e-03,-3.591309788854371576e-01
2.338338338338338384e-03,-3.625125623441911027e-01
2.354354354354354362e-03,-3.658917145146553529e-01
2.370370370370370339e-03,-3.692682510343328617e-01
2.386386386386386317e-03,-3.726419900545260844e-01
2.402402402402402295e-03,-3.760127522199206984e-01
2.418418418418418273e-03,-3.793803606482703539e-01
2.434434434434434250e-03,-3.827446409101826763e-01
2.450450450450450228e-03,-3.861054210090062999e-01
2.466466466466466206e-03,-3.894625313608185979e-01
2.482482482482482183e-03,-3.928158047745149983e-01
2.498498498498498161e-03,-3.961650764319988305e-01
2.514514514514514139e-03,-3.995101838684725903e-01
2.530530530530530550e-03,-4.028509669528297921e-01
2.546546546546546528e-03,-4.061872678681480164e-01
2.562562562562562506e-03,-4.095189310922826009e-01
2.578578578578578483e-03,-4.128458033785616377e-01
2.594594594594594461e-03,-4.161677337365810581e-01
2.610610610610610439e-03,-4.194845734131010806e-01
2.626626626626626416e-03,-4.227961758730431341e-01
2.642642642642642394e-03,-4.261023967805870893e-01
2.658658658658658372e-03,-4.294030939803691882e-01
2.674674674674674350e-03,-4.326981274787807807e-01
2.690690690690690327e-03,-4.359873594253668716e-01
2.706706706706706739e-03,-4.392706540943249194e-01
2.722722722722722716e-03,-4.425478778661044998e-01
2.738738738738738694e-03,-4.458188992091060565e-01
2.754754754754754672e-03,-4.490835886614801820e-01
2.770770770770770650e-03,-4.523418188130268747e-01
2.786786786786786627e-03,-4.555934642871938833e-01
2.802802802802802605e-03,-4.588384017231752487e-01
2.818818818818818583e-03,-4.620765097581090441e-01
2.834834834834834560e-03,-4.653076690093743695e-01
2.850850850850850538e-03,-4.685317620569878772e-01
2.866866866866866516e-03,-4.717486734260988301e-01
2.882882882882882494e-03,-4.749582895695837470e-01
2.898898898898898905e-03,-4.781604988507392462e-01
2.914914914914914883e-03,-4.813551915260734781e-01
2.930930930930930860e-03,-4.845422597281967003e-01
2.946946946946946838e-03,-4.877215974488092187e-01
2.962962962962962816e-03,-4.908931005217880839e-01
2.978978978978978794e-03,-4.940566666063715973e-01
2.994994994994994771e-03,-4.972121951704415177e-01
3.011011011011010749e-03,-5.003595874739025229e-01
3.027027027027026727e-03,-5.034987465521597594e-01
3.043043043043042704e-03,-5.066295771996931485e-01
3.059059059059058682e-03,-5.097519859537291698e-01
3.075075075075074660e-03,-5.128658810780086785e-01
3.091091091091091071e-03,-5.159711725466519239e-01
3.107107107107107049e-03,-5.190677720281201557e-01
3.123123123123123027e-03,-5.221555928692729331e-01
3.139139139139139004e-03,-5.252345500795221334e-01
3.155155155155154982e-03,-5.283045603150808844e-01
3.171171171171170960e-03,-5.313655418633089766e-01
3.187187187187186937e-03,-5.344174146271528647e-01
3.203203203203202915e-03,-5.374601001096813713e-01
3.219219219219218893e-03,-5.404935213987164255e-01
3.235235235235234871e-03,-5.435176031515578376e-01
3.251251251251250848e-03,-5.465322715798027753e-01
3.267267267267267260e-03,-5.495374544342599421e-01
3.283283283283283237e-03,-5.525330809899571261e-01
3.299299299299299215e-03,-5.555190820312428945e-01
3.315315315315315193e-03,-5.584953898369818814e-01
3.331331331331331171e-03,-5.614619381658424446e-01
3.347347347347347148e-03,-5.644186622416785815e-01
3.363363363363363126e-03,-5.673654987390037707e-01
3.379379379379379104e-03,-5.703023857685575182e-01
3.395395395395395081e-03,-5.732292628629640507e-01
3.411411411411411059e-03,-5.761460709624836030e-01
3.427427427427427037e-03,-5.790527524008540761e-01
3.443443443443443015e-03,-5.819492508912258444e-01
3.459459459459459426e-03,-5.848355115121862680e-01
3.475475475475475404e-03,-5.877114806938760205e-01
3.491491491491491381e-03,-5.905771062041955677e-01
3.507507507507507359e-03,-5.934323371351025722e-01
3.523523523523523337e-03,-5.962771238889985614e-01
3.539539539539539315e-03,-5.991114181652061887e-01
3.555555555555555292e-03,-6.019351729465354239e-01
3.571571571571571270e-03,-6.047483424859395607e-01
3.587587587587587248e-03,-6.075508822932597086e-01
3.603603603603603225e-03,-6.103427491220579926e-01
3.619619619619619203e-03,-6.131239009565394582e-01
3.635635635635635615e-03,-6.158942969985617966e-01
3.651651651651651592e-03,-6.186538976547328872e-01
3.667667667667667570e-03,-6.214026645235958268e-01
3.683683683683683548e-03,-6.241405603829014437e-01
3.699699699699699525e-03,-6.268675491769668540e-01
3.715715715715715503e-03,-6.295835960041221702e-01
3.731731731731731481e-03,-6.322886671042416973e-01
3.747747747747747459e-03,-6.349827298463627256e-01
3.763763763763763436e-03,-6.376657527163884787e-01
3.779779779779779414e-03,-6.403377053048779910e-01
3.795795795795795392e-03,-6.429985582949198086e-01
3.811811811811811369e-03,-6.456482834500911761e-01
3.827827827827827781e-03,-6.482868536025016004e-01
3.843843843843843758e-03,-6.509142426409197935e-01
3.859859859859859736e-03,-6.535304254989856565e-01
3.875875875875875714e-03,-6.561353781435048660e-01
3.891891891891891692e-03,-6.587290775628269479e-01
3.907907907907907236e-03,-6.613115017553062858e-01
3.923923923923923647e-03,-6.638826297178453961e-01
3.939939939939940058e-03,-6.664424414345208048e-01
3.955955955955955602e-03,-6.689909178652905242e-01
3.971971971971972014e-03,-6.715280409347833546e-01
3.987987987987987558e-03,-6.740537935211693421e-01
4.004004004004003969e-03,-6.765681594451109504e-01
4.020020020020019513e-03,-6.790711234587952783e-01
4.036036036036035925e-03,-6.815626712350459915e-01
4.052052052052051469e-03,-6.840427893565161899e-01
4.068068068068067880e-03,-6.865114653049594340e-01
4.084084084084083424e-03,-6.889686874505812630e-01
4.100100100100099836e-03,-6.914144450414695386e-01
4.116116116116116247e-03,-6.938487281931025041e-01
4.132132132132131791e-03,-6.962715278779365580e-01
4.148148148148148202e-03,-6.986828359150705214e-01
4.164164164164163746e-03,-7.010826449599887322e-01
4.180180180180180158e-03,-7.034709484943806324e-01
4.196196196196195702e-03,-7.058477408160378497e-01
4.212212212212212113e-03,-7.082130170288276627e-01
4.228228228228227657e-03,-7.105667730327425158e-01
4.244244244244244069e-03,-7.129090055140261395e-01
4.260260260260259613e-03,-7.152397119353742783e-01
4.276276276276276024e-03,-7.175588905262119122e-01
4.292292292292292435e-03,-7.198665402730444196e-01
4.308308308308307980e-03,-7.221626609098840133e-01
4.324324324324324391e-03,-7.244472529087495616e-01
4.340340340340339935e-03,-7.267203174702416835e-01
4.356356356356356346e-03,-7.289818565141896745e-01
4.372372372372371890e-03,-7.312318726703737060e-01
4.388388388388388302e-03,-7.334703692693177457e-01
4.404404404404403846e-03,-7.356973503331569741e-01
4.420420420420420257e-03,-7.379128205665758111e-01
4.436436436436435801e-03,-7.401167853478192171e-01
4.452452452452452213e-03,-7.423092507197744938e-01
4.468468468468467757e-03,-7.444902233811245829e-01
4.484484484484484168e-03,-7.466597106775726411e-01
4.500500500500500579e-03,-7.488177205931358937e-01
4.516516516516516123e-03,-7.509642617415115406e-01
4.532532532532532535e-03,-7.530993433575104978e-01
4.548548548548548079e-03,-7.552229752885619707e-01
4.564564564564564490e-03,-7.573351679862867503e-01
4.580580580580580034e-03,-7.594359324981390102e-01
4.596596596596596446e-03,-7.615252804591168267e-01
4.612612612612611990e-03,-7.636032240835407547e-01
4.628628628628628401e-03,-7.656697761569003502e-01
4.644644644644643945e-03,-7.677249500277675276e-01
4.660660660660660357e-03,-7.697687595997775301e-01
4.676676676676676768e-03,-7.718012193236767349e-01
4.692692692692692312e-03,-7.738223441894359622e-01
4.708708708708708723e-03,-7.758321497184310633e-01
4.724724724724724267e-03,-7.778306519556881238e-01
4.740740740740740679e-03,-7.798178674621943918e-01
4.756756756756756223e-03,-7.817938133072745988e-01
4.772772772772772634e-03,-7.837585070610318949e-01
4.788788788788788178e-03,-7.857119667868518453e-01
4.804804804804804590e-03,-7.876542110339725955e-01
4.820820820820820134e-03,-7.895852588301167652e-01
4.836836836836836545e-03,-7.915051296741877351e-01
4.852852852852852956e-03,-7.934138435290283287e-01
4.868868868868868501e-03,-7.953114208142425534e-01
4.884884884884884912e-03,-7.971978823990794050e-01
4.900900900900900456e-03,-7.990732495953783987e-01
4.916916916916916867e-03,-8.009375441505772741e-01
4.932932932932932411e-03,-8.027907882407807616e-01
4.948948948948948823e-03,-8.046330044638894119e-01
4.964964964964964367e-03,-8.064642158327904875e-01
4.980980980980980778e-03,-8.082844457686083617e-01
4.996996996996996322e-03,-8.100937180940142035e-01
5.013013013013012734e-03,-8.118920570265966141e-01
5.029029029029028278e-03,-8.136794871722905498e-01
5.045045045045044689e-03,-8.154560335188654197e-01
5.061061061061061100e-03,-8.172217214294713594e-01
5.077077077077076644e-03,-8.189765766362446797e-01
5.093093093093093056e-03,-8.207206252339702690e-01
5.109109109109108600e-03,-8.224538936738023942e-01
5.125125125125125011e-03,-8.241764087570417896e-01
5.141141141141140555e-03,-8.258881976289703664e-01
5.157157157157156967e-03,-8.275892877727420993e-01
5.173173173173172511e-03,-8.292797070033312012e-01
5.189189189189188922e-03,-8.309594834615341430e-01
5.205205205205204466e-03,-8.326286456080292941e-01
5.221221221221220878e-03,-8.342872222174907426e-01
5.237237237237237289e-03,-8.359352423727575143e-01
5.253253253253252833e-03,-8.375727354590568607e-01
5.269269269269269244e-03,-8.391997311582820585e-01
5.285285285285284788e-03,-8.408162594433250536e-01
5.301301301301301200e-03,-8.424223505724607319e-01
5.317317317317316744e-03,-8.440180350837865886e-01
5.333333333333333155e-03,-8.456033437897139127e-01
5.349349349349348699e-03,-8.471783077715125954e-01
5.365365365365365111e-03,-8.487429583739071193e-01
5.381381381381380655e-03,-8.502973271997259497e-01
5.397397397397397066e-03,-8.518414461046017738e-01
5.413413413413413477e-03,-8.533753471917225886e-01
5.429429429429429022e-03,-8.548990628066355235e-01
5.445445445445445433e-03,-8.564126255320995140e-01
5.461461461461460977e-03,-8.579160681829893775e-01
5.477477477477477388e-03,-8.594094238012500719e-01
5.493493493493492932e-03,-8.608927256509000259e-01
5.509509509509509344e-03,-8.623660072130849841e-01
5.525525525525524888e-03,-8.638293021811795924e-01
5.541541541541541299e-03,-8.652826444559393870e-01
5.557557557557556843e-03,-8.667260681406998568e-01
5.573573573573573255e-03,-8.681596075366244669e-01
5.589589589589588799e-03,-8.695832971380010878e-01
5.605605605605605210e-03,-8.709971716275846099e-01
5.621621621621621621e-03,-8.724012658719878521e-01
5.637637637637637165e-03,-8.737956149171193232e-01
5.653653653653653577e-03,-8.751802539836673889e-01
5.669669669669669121e-03,-8.765552184626310694e-01
5.685685685685685532e-03,-8.779205439108965781e-01
5.701701701701701076e-03,-8.792762660468597113e-01
5.717717717717717488e-03,-8.806224207460940923e-01
5.733733733733733032e-03,-8.819590440370635998e-01
5.749749749749749443e-03,-8.832861720968806507e-01
5.765765765765764987e-03,-8.846038412471084467e-01
5.781781781781781399e-03,-8.859120879496076295e-01
5.797797797797797810e-03,-8.872109488024267909e-01
5.813813813813813354e-03,-8.885004605357367247e-01
5.829829829829829765e-03,-8.897806600078079775e-01
5.845845845845845309e-03,-8.910515842010311438e-01
5.861861861861861721e-03,-8.923132702179809028e-01
5.877877877877877265e-03,-8.935657552775211343e-01
5.893893893893893676e-03,-8.948090767109531107e-01
5.909909909909909220e-03,-8.960432719582053229e-01
5.925925925925925632e-03,-8.972683785640651610e-01
5.941941941941941176e-03,-8.984844341744512297e-01
5.957957957957957587e-03,-8.996914765327274077e-01
5.973973973973973998e-03,-9.008895434760573195e-01
5.989989989989989543e-03,-9.020786729317987751e-01
6.006006006006005954e-03,-9.032589029139392878e-01
6.022022022022021498e-03,-9.044302715195710052e-01
6.038038038038037909e-03,-9.055928169254048310e-01
6.054054054054053453e-03,-9.067465773843244037e-01
6.070070070070069865e-03,-9.078915912219789330e-01
6.086086086086085409e-03,-9.090278968334150056e-01
6.102102102102101820e-03,-9.101555326797458045e-01
6.118118118118117364e-03,-9.112745372848602976e-01
6.134134134134133776e-03,-9.123849492321686183e-01
6.150150150150149320e-03,-9.134868071613863050e-01
6.166166166166165731e-03,-9.145801497653548440e-01
6.182182182182182142e-03,-9.156650157869004047e-01
6.198198198198197686e-03,-9.167414440157285460e-01
6.214214214214214098e-03,-9.178094732853560034e-01
6.230230230230229642e-03,-9.188691424700780042e-01
6.246246246246246053e-03,-9.199204904819725526e-01
6.262262262262261597e-03,-9.209635562679397980e-01
6.278278278278278009e-03,-9.219983788067772634e-01
6.294294294294293553e-03,-9.230249971062897130e-01
6.310310310310309964e-03,-9.240434502004347683e-01
6.326326326326325508e-03,-9.250537771465022763e-01
6.342342342342341920e-03,-9.260560170223288701e-01
6.358358358358358331e-03,-9.270502089235465037e-01
6.374374374374373875e-03,-9.280363919608645151e-01
6.390390390390390286e-03,-9.290146052573856617e-01
6.406406406406405830e-03,-9.299848879459555739e-01
6.422422422422422242e-03,-9.309472791665452940e-01
6.438438438438437786e-03,-9.319018180636660098e-01
6.454454454454454197e-03,-9.328485437838178740e-01
6.470470470470469741e-03,-9.337874954729700194e-01
6.486486486486486153e-03,-9.347187122740722165e-01
6.502502502502501697e-03,-9.356422333246006140e-01
6.518518518518518108e-03,-9.365580977541321239e-01
6.534534534534534519e-03,-9.374663446819531121e-01
6.550550550550550064e-03,-9.383670132146965104e-01
6.566566566566566475e-03,-9.392601424440121249e-01
6.582582582582582019e-03,-9.401457714442656988e-01
6.598598598598598430e-03,-9.410239392702697270e-01
6.614614614614613974e-03,-9.418946849550436928e-01
6.630630630630630386e-03,-9.427580475076040578e-01
6.646646646646645930e-03,-9.436140659107848938e-01
6.662662662662662341e-03,-9.444627791190869370e-01
6.678678678678677885e-03,-9.453042260565558408e-01
6.694694694694694297e-03,-9.461384456146902933e-01
6.710710710710710708e-03,-9.469654766503780019e-01
6.726726726726726252e-03,-9.477853579838600995e-01
6.742742742742742663e-03,-9.485981283967248601e-01
6.758758758758758207e-03,-9.494038266299279494e-01
6.774774774774774619e-03,-9.502024913818414298e-01
6.790790790790790163e-03,-9.509941613063304100e-01
6.806806806806806574e-03,-9.517788750108561180e-01
6.822822822822822118e-03,-9.525566710546071736e-01
6.838838838838838530e-03,-9.533275879466568403e-01
6.854854854854854074e-03,-9.540916641441475887e-01
6.870870870870870485e-03,-9.548489380505014168e-01
6.886886886886886029e-03,-9.555994480136572600e-01
6.902902902902902441e-03,-9.563432323243333810e-01
6.918918918918918852e-03,-9.570803292143162944e-01
6.934934934934934396e-03,-9.578107768547748924e-01
6.950950950950950807e-03,-9.585346133545998848e-01
6.966966966966966351e-03,-9.592518767587683293e-01
6.982982982982982763e-03,-9.599626050467334748e-01
6.998998998998998307e-03,-9.606668361308385862e-01
7.015015015015014718e-03,-9.613646078547560814e-01
7.031031031031030262e-03,-9.620559579919497617e-01
7.047047047047046674e-03,-9.627409242441622439e-01
7.063063063063062218e-03,-9.634195442399253739e-01
7.079079079079078629e-03,-9.640918555330951767e-01
7.095095095095095040e-03,-9.647578956014095652e-01
7.111111111111110585e-03,-9.654177018450684766e-01
7.127127127127126996e-03,-9.660713115853393207e-01
7.143143143143142540e-03,-9.667187620631826350e-01
7.159159159159158951e-03,-9.673600904379021648e-01
7.175175175175174495e-03,-9.679953337858165918e-01
7.191191191191190907e-03,-9.686245290989534684e-01
7.207207207207206451e-03,-9.692477132837651332e-01
7.223223223223222862e-03,-9.698649231598668319e-01
7.239239239239238406e-03,-9.704761954587962647e-01
7.255255255255254818e-03,-9.710815668227937847e-01
7.271271271271271229e-03,-9.716810738036046891e-01
7.287287287287286773e-03,-9.722747528613030488e-01
7.303303303303303184e-03,-9.728626403631345232e-01
7.319319319319318728e-03,-9.734447725823811570e-01
7.335335335335335140e-03,-9.740211856972472715e-01
7.351351351351350684e-03,-9.745919157897631191e-01
7.367367367367367095e-03,-9.751569988447112980e-01
7.383383383383382639e-03,-9.757164707485718180e-01
7.399399399399399051e-03,-9.762703672884865957e-01
7.415415415415414595e-03,-9.768187241512437113e-01
7.431431431431431006e-03,-9.773615769222819827e-01
7.447447447447446550e-03,-9.778989610847125258e-01
7.463463463463462962e-03,-9.784309120183617425e-01
7.479479479479479373e-03,-9.789574649988309618e-01
7.495495495495494917e-03,-9.794786551965760646e-01
7.511511511511511328e-03,-9.799945176760052057e-01
7.527527527527526872e-03,-9.805050873945944101e-01
7.543543543543543284e-03,-9.810103992020214880e-01
7.559559559559558828e-03,-9.815104878393178245e-01
7.575575575575575239e-03,-9.820053879380381545e-01
7.591591591591590783e-03,-9.824951340194475469e-01
7.607607607607607195e-03,-9.829797604937255961e-01
7.623623623623622739e-03,-9.834593016591881565e-01
7.639639639639639150e-03,-9.839337917015265056e-01
7.655655655655655561e-03,-9.844032646930624963e-01
7.671671671671671106e-03,-9.848677545920208054e-01
7.687687687687687517e-03,-9.853272952418176134e-01
7.703703703703703061e-03,-9.857819203703663824e-01
7.719719719719719472e-03,-9.862316635893985106e-01
7.735735735735735016e-03,-9.866765583938014172e-01
7.751751751751751428e-03,-9.871166381609710605e-01
7.767767767767766972e-03,-9.875519361501818860e-01
7.783783783783783383e-03,-9.879824855019705421e-01
7.799799799799798927e-03,-9.884083192375365812e-01
7.815815815815814471e-03,-9.888294702581569284e-01
7.831831831831831750e-03,-9.892459713446170033e-01
7.847847847847847294e-03,-9.896578551566554971e-01
7.863863863863862838e-03,-9.900651542324242493e-01
7.879879879879880117e-03,-9.904679009879630014e-01
7.895895895895895661e-03,-9.908661277166891379e-01
7.911911911911911205e-03,-9.912598665889003069e-01
7.927927927927926749e-03,-9.916491496512921389e-01
7.943943943943944028e-03,-9.920340088264899547e-01
7.959959959959959572e-03,-9.924144759125944626e-01
7.975975975975975116e-03,-9.927905825827408881e-01
7.991991991991990660e-03,-9.931623603846712056e-01
8.008008008008007939e-03,-9.935298407403213572e-01
8.024024024024023483e-03,-9.938930549454195740e-01
8.040040040040039027e-03,-9.942520341691000185e-01
8.056056056056056305e-03,-9.946068094535277515e-01
8.072072072072071849e-03,-9.949574117135375761e-01
8.088088088088087393e-03,-9.953038717362848731e-01
8.104104104104102937e-03,-9.956462201809099799e-01
8.120120120120120216e-03,-9.959844875782135620e-01
8.136136136136135760e-03,-9.963187043303457502e-01
8.152152152152151304e-03,-9.966489007105071574e-01
8.168168168168166848e-03,-9.969751068626601098e-01
8.184184184184184127e-03,-9.972973528012551991e-01
8.200200200200199671e-03,-9.976156684109656059e-01
8.216216216216215215e-03,-9.979300834464371883e-01
8.232232232232232494e-03,-9.982406275320461209e-01
8.248248248248248038e-03,-9.985473301616706321e-01
8.264264264264263582e-03,-9.988502206984732901e-01
8.280280280280279126e-03,-9.991493283746933907e-01
8.296296296296296405e-03,-9.994446822914517803e-01
8.312312312312311949e-03,-9.997363114185654487e-01
8.328328328328327493e-03,-1.000024244594373446e+00
8.344344344344343037e-03,-1.000308510525573125e+00
8.360360360360360316e-03,-1.000589137787066818e+00
8.376376376376375860e-03,-1.000866154821819620e+00
8.392392392392391404e-03,-1.001139589940725605e+00
8.408408408408408682e-03,-1.001409471322485922e+00
8.424424424424424226e-03,-1.001675827013497111e+00
8.440440440440439770e-03,-1.001938684927746070e+00
8.456456456456455315e-03,-1.002198072846719912e+00
8.472472472472472593e-03,-1.002454018419320469e+00
8.488488488488488137e-03,-1.002706549161791916e+00
8.504504504504503681e-03,-1.002955692457655035e+00
8.520520520520519225e-03,-1.003201475557653488e+00
8.536536536536536504e-03,-1.003443925579706519e+00
8.552552552552552048e-03,-1.003683069508873427e+00
8.568568568568567592e-03,-1.003918934197324031e+00
8.584584584584584871e-03,-1.004151546364320469e+00
8.600600600600600415e-03,-1.004380932596206977e+00
8.616616616616615959e-03,-1.004607119346406785e+00
8.632632632632631503e-03,-1.004830132935430331e+00
8.648648648648648782e-03,-1.005049999550889028e+00
8.664664664664664326e-03,-1.005266745247519022e+00
8.680680680680679870e-03,-1.005480395947213168e+00
8.696696696696695414e-03,-1.005690977439059441e+00
8.712712712712712693e-03,-1.005898515379389346e+00
8.728728728728728237e-03,-1.006103035291833425e+00
8.744744744744743781e-03,-1.006304562567383210e+00
8.760760760760761059e-03,-1.006503122464462718e+00
8.776776776776776604e-03,-1.006698740109007284e+00
8.792792792792792148e-03,-1.006891440494548373e+00
8.808808808808807692e-03,-1.007081248482306624e+00
8.824824824824824970e-03,-1.007268188801293318e+00
8.840840840840840514e-03,-1.007452286048416523e+00
8.856856856856856058e-03,-1.007633564688596106e+00
8.872872872872871602e-03,-1.007812049054885861e+00
8.888888888888888881e-03,-1.007987763348600962e+00
8.904904904904904425e-03,-1.008160731639453189e+00
8.920920920920919969e-03,-1.008330977865693256e+00
8.936936936936935513e-03,-1.008498525834258253e+00
