t, s
6.081081081081080725e-02,7.887929174272660049e+00
6.106106106106105880e-02,7.902044151998661725e+00
6.131131131131131035e-02,7.916064799273129893e+00
6.156156156156156189e-02,7.929991746506780181e+00
6.181181181181181344e-02,7.943825619897292079e+00
6.206206206206206499e-02,7.957567041457470403e+00
6.231231231231230960e-02,7.971216629043214930e+00
6.256256256256256809e-02,7.984774996381290180e+00
6.281281281281281270e-02,7.998242753096933555e+00
6.306306306306305731e-02,8.011620504741252091e+00
6.331331331331331580e-02,8.024908852818461114e+00
6.356356356356356041e-02,8.038108394812919499e+00
6.381381381381381890e-02,8.051219724216004181e+00
6.406406406406406351e-02,8.064243430552785696e+00
6.431431431431430812e-02,8.077180099408538538e+00
6.456456456456456661e-02,8.090030312455072092e+00
6.481481481481481122e-02,8.102794647476883938e+00
6.506506506506506970e-02,8.115473678397135515e+00
6.531531531531531432e-02,8.128067975303457260e+00
6.556556556556555893e-02,8.140578104473588539e+00
6.581581581581581741e-02,8.153004628400829290e+00
6.606606606606606202e-02,8.165348105819338898e+00
6.631631631631632051e-02,8.177609091729253876e+00
6.656656656656656512e-02,8.189788137421642134e+00
6.681681681681680973e-02,8.201885790503293805e+00
6.706706706706706822e-02,8.213902594921341560e+00
6.731731731731731283e-02,8.225839090987715707e+00
6.756756756756757132e-02,8.237695815403448307e+00
6.781781781781781593e-02,8.249473301282785442e+00
6.806806806806806054e-02,8.261172078177178690e+00
6.831831831831831903e-02,8.272792672099081202e+00
6.856856856856856364e-02,8.284335605545603443e+00
6.881881881881882213e-02,8.295801397522005516e+00
6.906906906906906674e-02,8.307190563565038488e+00
6.931931931931932522e-02,8.318503615766113413e+00
6.956956956956956983e-02,8.329741062794337125e+00
6.981981981981981444e-02,8.340903409919375733e+00
7.007007007007007293e-02,8.351991159034177770e+00
7.032032032032031754e-02,8.363004808677542812e+00
7.057057057057057603e-02,8.373944854056528442e+00
7.082082082082082064e-02,8.384811787068725764e+00
7.107107107107106525e-02,8.395606096324371492e+00
7.132132132132132374e-02,8.406328267168314383e+00
7.157157157157156835e-02,8.416978781701848433e+00
7.182182182182182684e-02,8.427558118804379106e+00
7.207207207207207145e-02,8.438066754154959881e+00
7.232232232232231606e-02,8.448505160253677815e+00
7.257257257257257455e-02,8.458873806442902321e+00
7.282282282282281916e-02,8.469173158928386513e+00
7.307307307307307764e-02,8.479403680800226439e+00
7.332332332332332225e-02,8.489565832053683536e+00
7.357357357357356686e-02,8.499660069609875634e+00
7.382382382382382535e-02,8.509686847336309867e+00
7.407407407407406996e-02,8.519646616067296563e+00
7.432432432432432845e-02,8.529539823624215700e+00
7.457457457457457306e-02,8.539366914835662570e+00
7.482482482482481767e-02,8.549128331557433569e+00
7.507507507507507616e-02,8.558824512692405406e+00
7.532532532532532077e-02,8.568455894210263324e+00
7.557557557557557926e-02,8.578022909167104970e+00
7.582582582582582387e-02,8.587525987724916376e+00
7.607607607607608236e-02,8.596965557170902272e+00
7.632632632632632697e-02,8.606342041936713372e+00
7.657657657657657158e-02,8.615655863617515564e+00
7.682682682682683006e-02,8.624907440990957852e+00
7.707707707707707467e-02,8.634097190035991076e+00
7.732732732732733316e-02,8.643225523951580058e+00
7.757757757757757777e-02,8.652292853175280740e+00
7.782782782782782238e-02,8.661299585401691203e+00
7.807807807807808087e-02,8.670246125600785447e+00
7.832832832832832548e-02,8.679132876036119271e+00
7.857857857857858397e-02,8.687960236282924242e+00
7.882882882882882858e-02,8.696728603246066669e+00
7.907907907907907319e-02,8.705438371177894652e+00
7.932932932932933168e-02,8.714089931695969682e+00
7.957957957957957629e-02,8.722683673800666782e+00
7.982982982982983478e-02,8.731219983892675174e+00
8.008008008008007939e-02,8.739699245790360393e+00
8.033033033033032400e-02,8.748121840747035804e+00
8.058058058058058248e-02,8.756488147468093786e+00
8.083083083083082709e-02,8.764798542128033887e+00
8.108108108108108558e-02,8.773053398387386181e+00
8.133133133133133019e-02,8.781253087409499614e+00
8.158158158158157480e-02,8.789397977877243306e+00
8.183183183183183329e-02,8.797488436009571089e+00
8.208208208208207790e-02,8.805524825578000758e+00
8.233233233233233639e-02,8.813507507922956563e+00
8.258258258258258100e-02,8.821436841970029974e+00
8.283283283283282561e-02,8.829313184246105450e+00
8.308308308308308410e-02,8.837136888895400944e+00
8.333333333333332871e-02,8.844908307695385830e+00
8.358358358358358720e-02,8.852627790072595815e+00
8.383383383383383181e-02,8.860295683118355470e+00
8.408408408408407642e-02,8.867912331604371090e+00
8.433433433433433490e-02,8.875478077998236515e+00
8.458458458458457951e-02,8.882993262478841245e+00
8.483483483483483800e-02,8.890458222951647116e+00
8.508508508508508261e-02,8.897873295063902788e+00
8.533533533533534110e-02,8.905238812219717914e+00
8.558558558558558571e-02,8.912555105595064475e+00
8.583583583583583032e-02,8.919822504152664422e+00
8.608608608608608881e-02,8.927041334656776073e+00
8.633633633633633342e-02,8.934211921687897018e+00
8.658658658658659191e-02,8.941334587657349786e+00
8.683683683683683652e-02,8.948409652821776916e+00
8.708708708708708113e-02,8.955437435297550763e+00
8.733733733733733962e-02,8.962418251075067843e+00
8.758758758758758423e-02,8.969352414032956133e+00
8.783783783783784271e-02,8.976240235952198887e+00
8.808808808808808732e-02,8.983082026530139430e+00
8.833833833833833193e-02,8.989878093394416680e+00
8.858858858858859042e-02,8.996628742116788757e+00
8.883883883883883503e-02,9.003334276226881983e+00
8.908908908908909352e-02,9.009994997225824420e+00
8.933933933933933813e-02,9.016611204599822571e+00
8.958958958958958274e-02,9.023183195833604842e+00
8.983983983983984123e-02,9.029711266423815275e+00
9.009009009009008584e-02,9.036195709892286487e+00
9.034034034034034433e-02,9.042636817799248661e+00
9.059059059059058894e-02,9.049034879756430172e+00
9.084084084084083355e-02,9.055390183440087171e+00
9.109109109109109204e-02,9.061703014603930129e+00
9.134134134134133665e-02,9.067973657091979334e+00
9.159159159159159513e-02,9.074202392851320909e+00
9.184184184184183974e-02,9.080389501944791775e+00
9.209209209209209823e-02,9.086535262563565141e+00
9.234234234234234284e-02,9.092639951039663160e+00
9.259259259259258745e-02,9.098703841858373664e+00
9.284284284284284594e-02,9.104727207670610056e+00
9.309309309309309055e-02,9.110710319305148630e+00
9.334334334334334904e-02,9.116653445780817933e+00
9.359359359359359365e-02,9.122556854318597530e+00
9.384384384384383826e-02,9.128420810353619075e+00
9.409409409409409675e-02,9.134245577547121187e+00
9.434434434434434136e-02,9.140031417798283542e+00
9.459459459459459985e-02,9.145778591256020107e+00
9.484484484484484446e-02,9.151487356330662237e+00
9.509509509509508907e-02,9.157157969705588485e+00
9.534534534534534755e-02,9.162790686348758484e+00
9.559559559559559216e-02,9.168385759524184664e+00
9.584584584584585065e-02,9.173943440803308036e+00
9.609609609609609526e-02,9.179463980076324248e+00
9.634634634634633987e-02,9.184947625563404827e+00
9.659659659659659836e-02,9.190394623825868692e+00
9.684684684684684297e-02,9.195805219777264838e+00
9.709709709709710146e-02,9.201179656694382203e+00
9.734734734734734607e-02,9.206518176228190242e+00
9.759759759759759068e-02,9.211821018414704909e+00
9.784784784784784917e-02,9.217088421685781796e+00
9.809809809809809378e-02,9.222320622879832897e+00
9.834834834834835227e-02,9.227517857252477640e+00
9.859859859859859688e-02,9.232680358487122874e+00
9.884884884884884149e-02,9.237808358705470013e+00
9.909909909909909997e-02,9.242902088477947586e+00
9.934934934934934458e-02,9.247961776834081604e+00
9.959959959959960307e-02,9.252987651272793101e+00
9.984984984984984768e-02,9.257979937772624623e+00
1.001001001001000923e-01,9.262938860801909868e+00
1.003503503503503508e-01,9.267864643328849183e+00
1.006006006006005954e-01,9.272757506831558416e+00
1.008508508508508539e-01,9.277617671308002301e+00
1.011011011011010985e-01,9.282445355285906530e+00
1.013513513513513570e-01,9.287240775832570350e+00
1.016016016016016016e-01,9.292004148564634747e+00
1.018518518518518462e-01,9.296735687657770697e+00
1.021021021021021047e-01,9.301435605856315902e+00
1.023523523523523493e-01,9.306104114482831591e+00
1.026026026026026078e-01,9.310741423447614906e+00
1.028528528528528524e-01,9.315347741258129588e+00
1.031031031031030970e-01,9.319923275028381582e+00
1.033533533533533555e-01,9.324468230488236031e+00
1.036036036036036001e-01,9.328982811992661439e+00
1.038538538538538586e-01,9.333467222530924090e+00
1.041041041041041032e-01,9.337921663735709643e+00
1.043543543543543478e-01,9.342346335892194986e+00
1.046046046046046063e-01,9.346741437947047260e+00
1.048548548548548509e-01,9.351107167517373142e+00
1.051051051051051094e-01,9.355443720899604187e+00
1.053553553553553540e-01,9.359751293078321766e+00
1.056056056056055986e-01,9.364030077735023383e+00
1.058558558558558571e-01,9.368280267256833937e+00
1.061061061061061017e-01,9.372502052745153023e+00
1.063563563563563602e-01,9.376695624024248943e+00
1.066066066066066048e-01,9.380861169649795883e+00
1.068568568568568494e-01,9.384998876917347133e+00
1.071071071071071079e-01,9.389108931870760344e+00
1.073573573573573525e-01,9.393191519310562398e+00
1.076076076076076110e-01,9.397246822802253874e+00
1.078578578578578556e-01,9.401275024684567327e+00
1.081081081081081141e-01,9.405276306077670512e+00
1.083583583583583587e-01,9.409250846891296760e+00
1.086086086086086033e-01,9.413198825832845174e+00
1.088588588588588618e-01,9.417120420415415083e+00
1.091091091091091064e-01,9.421015806965780115e+00
1.093593593593593649e-01,9.424885160632323178e+00
1.096096096096096095e-01,9.428728655392912827e+00
1.098598598598598541e-01,9.432546464062719238e+00
1.101101101101101126e-01,9.436338758301989316e+00
1.103603603603603572e-01,9.440105708623764968e+00
1.106106106106106157e-01,9.443847484401548087e+00
1.108608608608608603e-01,9.447564253876914009e+00
1.111111111111111049e-01,9.451256184167080576e+00
1.113613613613613634e-01,9.454923441272425677e+00
1.116116116116116080e-01,9.458566190083937286e+00
1.118618618618618665e-01,9.462184594390642189e+00
1.121121121121121111e-01,9.465778816886965430e+00
1.123623623623623557e-01,9.469349019180038241e+00
1.126126126126126142e-01,9.472895361796975777e+00
1.128628628628628588e-01,9.476418004192090905e+00
1.131131131131131173e-01,9.479917104754058244e+00
1.133633633633633619e-01,9.483392820813040913e+00
1.136136136136136066e-01,9.486845308647767538e+00
1.138638638638638650e-01,9.490274723492554187e+00
1.141141141141141097e-01,9.493681219544283678e+00
1.143643643643643681e-01,9.497064949969338699e+00
1.146146146146146128e-01,9.500426066910497624e+00
1.148648648648648574e-01,9.503764721493759282e+00
1.151151151151151159e-01,9.507081063835151724e+00
1.153653653653653605e-01,9.510375243047477056e+00
1.156156156156156189e-01,9.513647407247013632e+00
1.158658658658658636e-01,9.516897703560182720e+00
1.161161161161161082e-01,9.520126278130152997e+00
1.163663663663663667e-01,9.523333276123421953e+00
1.166166166166166113e-01,9.526518841736336896e+00
1.168668668668668698e-01,9.529683118201582204e+00
1.171171171171171144e-01,9.532826247794615071e+00
1.173673673673673729e-01,9.535948371840067495e+00
1.176176176176176175e-01,9.539049630718098527e+00
1.178678678678678621e-01,9.542130163870703896e+00
1.181181181181181206e-01,9.545190109807988321e+00
1.183683683683683652e-01,9.548229606114393420e+00
1.186186186186186237e-01,9.551248789454886534e+00
1.188688688688688683e-01,9.554247795581096270e+00
1.191191191191191129e-01,9.557226759337430266e+00
1.193693693693693714e-01,9.560185814667121917e+00
1.196196196196196160e-01,9.563125094618268207e+00
1.198698698698698745e-01,9.566044731349801822e+00
1.201201201201201191e-01,9.568944856137438393e+00
1.203703703703703637e-01,9.571825599379575777e+00
1.206206206206206222e-01,9.574687090603157813e+00
1.208708708708708668e-01,9.577529458469506096e+00
1.211211211211211253e-01,9.580352830780087814e+00
1.213713713713713699e-01,9.583157334482281797e+00
1.216216216216216145e-01,9.585943095675069969e+00
1.218718718718718730e-01,9.588710239614719910e+00
1.221221221221221176e-01,9.591458890720407027e+00
1.223723723723723761e-01,9.594189172579813629e+00
1.226226226226226207e-01,9.596901207954687152e+00
1.228728728728728653e-01,9.599595118786357517e+00
1.231231231231231238e-01,9.602271026201217197e+00
1.233733733733733684e-01,9.604929050516171074e+00
1.236236236236236269e-01,9.607569311244047228e+00
1.238738738738738715e-01,9.610191927098972187e+00
1.241241241241241300e-01,9.612797016001700001e+00
1.243743743743743746e-01,9.615384695084921773e+00
1.246246246246246192e-01,9.617955080698530779e+00
1.248748748748748777e-01,9.620508288414853837e+00
1.251251251251251362e-01,9.623044433033845380e+00
1.253753753753753808e-01,9.625563628588253096e+00
1.256256256256256254e-01,9.628065988348746274e+00
1.258758758758758700e-01,9.630551624828997959e+00
1.261261261261261146e-01,9.633020649790760004e+00
1.263763763763763870e-01,9.635473174248875949e+00
1.266266266266266316e-01,9.637909308476274362e+00
1.268768768768768762e-01,9.640329162008937303e+00
1.271271271271271208e-01,9.642732843650808405e+00
1.273773773773773654e-01,9.645120461478699170e+00
1.276276276276276378e-01,9.647492122847143747e+00
1.278778778778778824e-01,9.649847934393221749e+00
1.281281281281281270e-01,9.652188002041361514e+00
1.283783783783783716e-01,9.654512431008095419e+00
1.286286286286286162e-01,9.656821325806792089e+00
1.288788788788788886e-01,9.659114790252358418e+00
1.291291291291291332e-01,9.661392927465907832e+00
1.293793793793793778e-01,9.663655839879391252e+00
1.296296296296296224e-01,9.665903629240208517e+00
1.298798798798798670e-01,9.668136396615778949e+00
1.301301301301301394e-01,9.670354242398094158e+00
1.303803803803803840e-01,9.672557266308215773e+00
1.306306306306306286e-01,9.674745567400778512e+00
1.308808808808808732e-01,9.676919244068431070e+00
1.311311311311311179e-01,9.679078394046261025e+00
1.313813813813813902e-01,9.681223114416194875e+00
1.316316316316316348e-01,9.683353501611360770e+00
1.318818818818818794e-01,9.685469651420421044e+00
1.321321321321321240e-01,9.687571658991885215e+00
1.323823823823823687e-01,9.689659618838383892e+00
1.326326326326326410e-01,9.691733624840916050e+00
1.328828828828828856e-01,9.693793770253078534e+00
1.331331331331331302e-01,9.695840147705251155e+00
1.333833833833833749e-01,9.697872849208767576e+00
1.336336336336336195e-01,9.699891966160045342e+00
1.338838838838838918e-01,9.701897589344699924e+00
1.341341341341341364e-01,9.703889808941628559e+00
1.343843843843843811e-01,9.705868714527062124e+00
1.346346346346346257e-01,9.707834395078590362e+00
1.348848848848848703e-01,9.709786938979171111e+00
1.351351351351351426e-01,9.711726434021089815e+00
1.353853853853853872e-01,9.713652967409926120e+00
1.356356356356356319e-01,9.715566625768456532e+00
1.358858858858858765e-01,9.717467495140558853e+00
1.361361361361361211e-01,9.719355660995081081e+00
1.363863863863863934e-01,9.721231208229683673e+00
1.366366366366366381e-01,9.723094221174649832e+00
1.368868868868868827e-01,9.724944783596692233e+00
1.371371371371371273e-01,9.726782978702701143e+00
1.373873873873873996e-01,9.728608889143501415e+00
1.376376376376376443e-01,9.730422597017556186e+00
1.378878878878878889e-01,9.732224183874672363e+00
1.381381381381381335e-01,9.734013730719649260e+00
1.383883883883883781e-01,9.735791318015939666e+00
1.386386386386386504e-01,9.737557025689254075e+00
1.388888888888888951e-01,9.739310933131159587e+00
1.391391391391391397e-01,9.741053119202648602e+00
1.393893893893893843e-01,9.742783662237687992e+00
1.396396396396396289e-01,9.744502640046736275e+00
1.398898898898899013e-01,9.746210129920246601e+00
1.401401401401401459e-01,9.747906208632134195e+00
1.403903903903903905e-01,9.749590952443240255e+00
1.406406406406406351e-01,9.751264437104749661e+00
1.408908908908908797e-01,9.752926737861606910e+00
1.411411411411411521e-01,9.754577929455887642e+00
1.413913913913913967e-01,9.756218086130173717e+00
1.416416416416416413e-01,9.757847281630876779e+00
1.418918918918918859e-01,9.759465589211563596e+00
1.421421421421421305e-01,9.761073081636247650e+00
1.423923923923924029e-01,9.762669831182659408e+00
1.426426426426426475e-01,9.764255909645497056e+00
1.428928928928928921e-01,9.765831388339654140e+00
1.431431431431431367e-01,9.767396338103429443e+00
1.433933933933933813e-01,9.768950829301703109e+00
1.436436436436436537e-01,9.770494931829110996e+00
1.438938938938938983e-01,9.772028715113183495e+00
1.441441441441441429e-01,9.773552248117463037e+00
1.443943943943943875e-01,9.775065599344610945e+00
1.446446446446446321e-01,9.776568836839484078e+00
1.448948948948949045e-01,9.778062028192195498e+00
1.451451451451451491e-01,9.779545240541153817e+00
1.453953953953953937e-01,9.781018540576079445e+00
