t, s
2.872872872872873212e-03,-2.155505448276222591e+00
2.942942942942943386e-03,-2.192660808507500114e+00
3.013013013013013559e-03,-2.229192200220788678e+00
3.083083083083083299e-03,-2.265106525626536360e+00
3.153153153153153473e-03,-2.300410620967520803e+00
3.223223223223223646e-03,-2.335111257103570370e+00
3.293293293293293820e-03,-2.369215140091331939e+00
3.363363363363363993e-03,-2.402728911759135055e+00
3.433433433433433733e-03,-2.435659150276983542e+00
3.503503503503503907e-03,-2.468012370721721638e+00
3.573573573573574080e-03,-2.499795025637407520e+00
3.643643643643644254e-03,-2.531013505590941293e+00
3.713713713713713994e-03,-2.561674139722981192e+00
3.783783783783784167e-03,-2.591783196294186187e+00
3.853853853853854341e-03,-2.621346883226825852e+00
3.923923923923924514e-03,-2.650371348641798797e+00
3.993993993993994254e-03,-2.678862681391086742e+00
4.064064064064064861e-03,-2.706826911585693995e+00
4.134134134134134601e-03,-2.734270011119098953e+00
4.204204204204204341e-03,-2.761197894186267376e+00
4.274274274274274948e-03,-2.787616417798246538e+00
4.344344344344344688e-03,-2.813531382292393079e+00
4.414414414414415296e-03,-2.838948531838259903e+00
4.484484484484485035e-03,-2.863873554939184718e+00
4.554554554554554775e-03,-2.888312084929608226e+00
4.624624624624625382e-03,-2.912269700468164579e+00
4.694694694694695122e-03,-2.935751926026575642e+00
4.764764764764765730e-03,-2.958764232374379244e+00
4.834834834834835469e-03,-2.981312037059537623e+00
4.904904904904905209e-03,-3.003400704884944705e+00
4.974974974974975817e-03,-3.025035548380878403e+00
5.045045045045045556e-03,-3.046221828273426357e+00
5.115115115115116164e-03,-3.066964753948916211e+00
5.185185185185185903e-03,-3.087269483914388601e+00
5.255255255255255643e-03,-3.107141126254142183e+00
5.325325325325326251e-03,-3.126584739082380882e+00
5.395395395395395990e-03,-3.145605330992002457e+00
5.465465465465465730e-03,-3.164207861499554575e+00
5.535535535535536338e-03,-3.182397241486388140e+00
5.605605605605606077e-03,-3.200178333636048311e+00
5.675675675675676685e-03,-3.217555952867924507e+00
5.745745745745746424e-03,-3.234534866767195371e+00
5.815815815815816164e-03,-3.251119796011099794e+00
5.885885885885886772e-03,-3.267315414791560180e+00
5.955955955955956511e-03,-3.283126351234193052e+00
6.026026026026027119e-03,-3.298557187813734526e+00
6.096096096096096859e-03,-3.313612461765906847e+00
6.166166166166166598e-03,-3.328296665495765083e+00
6.236236236236237206e-03,-3.342614246982540838e+00
6.306306306306306945e-03,-3.356569610181022956e+00
6.376376376376377553e-03,-3.370167115419494763e+00
6.446446446446447293e-03,-3.383411079794261589e+00
6.516516516516517032e-03,-3.396305777560800987e+00
6.586586586586587640e-03,-3.408855440521548985e+00
6.656656656656657380e-03,-3.421064258410367653e+00
6.726726726726727987e-03,-3.432936379273708649e+00
6.796796796796797727e-03,-3.444475909848507378e+00
6.866866866866867467e-03,-3.455686915936831749e+00
6.936936936936938074e-03,-3.466573422777311730e+00
7.007007007007007814e-03,-3.477139415413379009e+00
7.077077077077077553e-03,-3.487388839058342516e+00
7.147147147147148161e-03,-3.497325599457322465e+00
7.217217217217217901e-03,-3.506953563246077099e+00
7.287287287287288508e-03,-3.516276558306735467e+00
7.357357357357358248e-03,-3.525298374120476641e+00
7.427427427427427988e-03,-3.534022762117167815e+00
7.497497497497498595e-03,-3.542453436021994584e+00
7.567567567567568335e-03,-3.550594072199105611e+00
7.637637637637638942e-03,-3.558448309992293446e+00
7.707707707707708682e-03,-3.566019752062747017e+00
7.777777777777778422e-03,-3.573311964723880685e+00
7.847847847847849029e-03,-3.580328478273287374e+00
7.917917917917918769e-03,-3.587072787321821998e+00
7.987987987987988509e-03,-3.593548351119845385e+00
8.058058058058058248e-03,-3.599758593880652224e+00
8.128128128128129723e-03,-3.605706905101111026e+00
8.198198198198199463e-03,-3.611396639879527193e+00
8.268268268268269203e-03,-3.616831119230764280e+00
8.338338338338338943e-03,-3.622013630398640327e+00
8.408408408408408682e-03,-3.626947427165625459e+00
8.478478478478480157e-03,-3.631635730159858078e+00
8.548548548548549897e-03,-3.636081727159505395e+00
8.618618618618619637e-03,-3.640288573394493188e+00
8.688688688688689377e-03,-3.644259391845618978e+00
8.758758758758759116e-03,-3.647997273541078389e+00
8.828828828828830591e-03,-3.651505277850421116e+00
8.898898898898900331e-03,-3.654786432775960936e+00
8.968968968968970071e-03,-3.657843735241658845e+00
9.039039039039039811e-03,-3.660680151379500202e+00
9.109109109109109551e-03,-3.663298616813389419e+00
9.179179179179181025e-03,-3.665702036940583053e+00
9.249249249249250765e-03,-3.667893287210675091e+00
9.319319319319320505e-03,-3.669875213402164604e+00
9.389389389389390245e-03,-3.671650631896617778e+00
9.459459459459459985e-03,-3.673222329950452281e+00
9.529529529529531459e-03,-3.674593065964353755e+00
9.599599599599601199e-03,-3.675765569750355066e+00
9.669669669669670939e-03,-3.676742542796589408e+00
9.739739739739740679e-03,-3.677526658529741255e+00
9.809809809809810419e-03,-3.678120562575211583e+00
9.879879879879881893e-03,-3.678526873015022680e+00
9.949949949949951633e-03,-3.678748180643470089e+00
1.002002002002002137e-02,-3.678787049220551886e+00
1.009009009009009111e-02,-3.678646015723188167e+00
1.016016016016016085e-02,-3.678327590594249852e+00
1.023023023023023233e-02,-3.677834257989415878e+00
1.030030030030030207e-02,-3.677168476021876131e+00
1.037037037037037181e-02,-3.676332677004900518e+00
1.044044044044044155e-02,-3.675329267692287960e+00
1.051051051051051129e-02,-3.674160629516717069e+00
1.058058058058058103e-02,-3.672829118826013595e+00
1.065065065065065250e-02,-3.671337067117353303e+00
1.072072072072072224e-02,-3.669686781269415832e+00
1.079079079079079198e-02,-3.667880543772513047e+00
1.086086086086086172e-02,-3.665920612956695912e+00
1.093093093093093146e-02,-3.663809223217871391e+00
1.100100100100100294e-02,-3.661548585241937825e+00
1.107107107107107268e-02,-3.659140886226956102e+00
1.114114114114114241e-02,-3.656588290103373939e+00
1.121121121121121215e-02,-3.653892937752321934e+00
1.128128128128128189e-02,-3.651056947221996474e+00
1.135135135135135337e-02,-3.648082413942137947e+00
1.142142142142142311e-02,-3.644971410936635348e+00
1.149149149149149285e-02,-3.641725989034259481e+00
1.156156156156156259e-02,-3.638348177077547430e+00
1.163163163163163233e-02,-3.634839982129851599e+00
1.170170170170170380e-02,-3.631203389680568883e+00
1.177177177177177354e-02,-3.627440363848567717e+00
1.184184184184184328e-02,-3.623552847583822789e+00
1.191191191191191302e-02,-3.619542762867279606e+00
1.198198198198198276e-02,-3.615412010908955587e+00
1.205205205205205424e-02,-3.611162472344302543e+00
1.212212212212212398e-02,-3.606796007428833217e+00
1.219219219219219372e-02,-3.602314456231040296e+00
1.226226226226226346e-02,-3.597719638823607013e+00
1.233233233233233320e-02,-3.593013355472938208e+00
1.240240240240240467e-02,-3.588197386827018054e+00
1.247247247247247441e-02,-3.583273494101604673e+00
1.254254254254254415e-02,-3.578243419264790948e+00
1.261261261261261389e-02,-3.573108885219924868e+00
1.268268268268268363e-02,-3.567871595986920941e+00
1.275275275275275511e-02,-3.562533236881967547e+00
1.282282282282282485e-02,-3.557095474695643578e+00
1.289289289289289459e-02,-3.551559957869460327e+00
1.296296296296296433e-02,-3.545928316670841962e+00
1.303303303303303406e-02,-3.540202163366558352e+00
1.310310310310310554e-02,-3.534383092394616011e+00
1.317317317317317528e-02,-3.528472680534635586e+00
1.324324324324324502e-02,-3.522472487076710124e+00
1.331331331331331476e-02,-3.516384053988771630e+00
1.338338338338338450e-02,-3.510208906082471714e+00
1.345345345345345597e-02,-3.503948551177589632e+00
1.352352352352352571e-02,-3.497604480264981053e+00
1.359359359359359545e-02,-3.491178167668081755e+00
1.366366366366366519e-02,-3.484671071202972925e+00
1.373373373373373493e-02,-3.478084632337024473e+00
1.380380380380380467e-02,-3.471420276346132816e+00
1.387387387387387615e-02,-3.464679412470550890e+00
1.394394394394394589e-02,-3.457863434069338826e+00
1.401401401401401563e-02,-3.450973718773437504e+00
1.408408408408408537e-02,-3.444011628637376976e+00
1.415415415415415511e-02,-3.436978510289634858e+00
1.422422422422422658e-02,-3.429875695081655351e+00
1.429429429429429632e-02,-3.422704499235534215e+00
1.436436436436436606e-02,-3.415466223990394123e+00
1.443443443443443580e-02,-3.408162155747447297e+00
1.450450450450450554e-02,-3.400793566213763608e+00
1.457457457457457702e-02,-3.393361712544757491e+00
1.464464464464464676e-02,-3.385867837485399434e+00
1.471471471471471650e-02,-3.378313169510164027e+00
1.478478478478478624e-02,-3.370698922961726574e+00
1.485485485485485598e-02,-3.363026298188422025e+00
1.492492492492492745e-02,-3.355296481680467569e+00
1.499499499499499719e-02,-3.347510646204967966e+00
1.506506506506506693e-02,-3.339669950939714749e+00
1.513513513513513667e-02,-3.331775541605778379e+00
1.520520520520520641e-02,-3.323828550598918685e+00
1.527527527527527788e-02,-3.315830097119810027e+00
1.534534534534534762e-02,-3.307781287303103390e+00
1.541541541541541736e-02,-3.299683214345324966e+00
1.548548548548548710e-02,-3.291536958631627208e+00
1.555555555555555684e-02,-3.283343587861401236e+00
1.562562562562562832e-02,-3.275104157172759933e+00
1.569569569569569806e-02,-3.266819709265898375e+00
1.576576576576576780e-02,-3.258491274525347148e+00
1.583583583583583754e-02,-3.250119871141122996e+00
1.590590590590590728e-02,-3.241706505228789670e+00
1.597597597597597702e-02,-3.233252170948435200e+00
1.604604604604604676e-02,-3.224757850622576694e+00
1.611611611611611650e-02,-3.216224514853000205e+00
1.618618618618618971e-02,-3.207653122636550780e+00
1.625625625625625945e-02,-3.199044621479869566e+00
1.632632632632632919e-02,-3.190399947513102408e+00
1.639639639639639893e-02,-3.181720025602572388e+00
1.646646646646646867e-02,-3.173005769462443393e+00
1.653653653653653841e-02,-3.164258081765362718e+00
1.660660660660660815e-02,-3.155477854252111580e+00
1.667667667667667789e-02,-3.146665967840255540e+00
1.674674674674674762e-02,-3.137823292731816149e+00
1.681681681681681736e-02,-3.128950688519962942e+00
1.688688688688689057e-02,-3.120049004294739525e+00
1.695695695695696031e-02,-3.111119078747830891e+00
1.702702702702703005e-02,-3.102161740276378143e+00
1.709709709709709979e-02,-3.093177807085849995e+00
1.716716716716716953e-02,-3.084168087291984328e+00
1.723723723723723927e-02,-3.075133379021796287e+00
1.730730730730730901e-02,-3.066074470513673322e+00
1.737737737737737875e-02,-3.056992140216554965e+00
1.744744744744744849e-02,-3.047887156888212878e+00
1.751751751751751823e-02,-3.038760279692634736e+00
1.758758758758759144e-02,-3.029612258296520810e+00
1.765765765765766118e-02,-3.020443832964899933e+00
1.772772772772773092e-02,-3.011255734655872818e+00
1.779779779779780066e-02,-3.002048685114494297e+00
1.786786786786787040e-02,-2.992823396965792249e+00
1.793793793793794014e-02,-2.983580573806941416e+00
1.800800800800800988e-02,-2.974320910298595244e+00
1.807807807807807962e-02,-2.965045092255376602e+00
1.814814814814814936e-02,-2.955753796735547390e+00
1.821821821821821910e-02,-2.946447692129853468e+00
1.828828828828828884e-02,-2.937127438249554690e+00
1.835835835835836205e-02,-2.927793686413651564e+00
1.842842842842843179e-02,-2.918447079535312128e+00
1.849849849849850153e-02,-2.909088252207499448e+00
1.856856856856857127e-02,-2.899717830787822859e+00
1.863863863863864101e-02,-2.890336433482602274e+00
1.870870870870871075e-02,-2.880944670430163779e+00
1.877877877877878049e-02,-2.871543143783368723e+00
1.884884884884885023e-02,-2.862132447791381651e+00
1.891891891891891997e-02,-2.852713168880688155e+00
1.898898898898898971e-02,-2.843285885735369334e+00
1.905905905905906292e-02,-2.833851169376627066e+00
1.912912912912913266e-02,-2.824409583241586752e+00
1.919919919919920240e-02,-2.814961683261367309e+00
1.926926926926927214e-02,-2.805508017938431742e+00
1.933933933933934188e-02,-2.796049128423225838e+00
1.940940940940941162e-02,-2.786585548590102768e+00
1.947947947947948136e-02,-2.777117805112554905e+00
1.954954954954955110e-02,-2.767646417537740433e+00
1.961961961961962084e-02,-2.758171898360326946e+00
1.968968968968969058e-02,-2.748694753095648036e+00
1.975975975975976379e-02,-2.739215480352184873e+00
1.982982982982983353e-02,-2.729734571903369655e+00
1.989989989989990327e-02,-2.720252512758730923e+00
1.996996996996997301e-02,-2.710769781234375841e+00
2.004004004004004275e-02,-2.701286849022813019e+00
2.011011011011011249e-02,-2.691804181262134499e+00
2.018018018018018223e-02,-2.682322236604548493e+00
2.025025025025025197e-02,-2.672841467284278405e+00
2.032032032032032171e-02,-2.663362319184828131e+00
2.039039039039039145e-02,-2.653885231905619424e+00
2.046046046046046465e-02,-2.644410638828012416e+00
2.053053053053053439e-02,-2.634938967180706637e+00
2.060060060060060413e-02,-2.625470638104533183e+00
2.067067067067067387e-02,-2.616006066716643819e+00
2.074074074074074361e-02,-2.606545662174097444e+00
2.081081081081081335e-02,-2.597089827736854151e+00
2.088088088088088309e-02,-2.587638960830180412e+00
2.095095095095095283e-02,-2.578193453106467636e+00
2.102102102102102257e-02,-2.568753690506476062e+00
2.109109109109109231e-02,-2.559320053320001787e+00
2.116116116116116205e-02,-2.549892916245975361e+00
2.123123123123123526e-02,-2.540472648451999049e+00
2.130130130130130500e-02,-2.531059613633319660e+00
2.137137137137137474e-02,-2.521654170071255141e+00
2.144144144144144448e-02,-2.512256670691066507e+00
2.151151151151151422e-02,-2.502867463119287095e+00
2.158158158158158396e-02,-2.493486889740511803e+00
2.165165165165165370e-02,-2.484115287753653423e+00
2.172172172172172344e-02,-2.474752989227666511e+00
2.179179179179179318e-02,-2.465400321156748564e+00
2.186186186186186292e-02,-2.456057605515017617e+00
2.193193193193193613e-02,-2.446725159310676023e+00
2.200200200200200587e-02,-2.437403294639660434e+00
2.207207207207207561e-02,-2.428092318738787281e+00
2.214214214214214535e-02,-2.418792534038392894e+00
2.221221221221221509e-02,-2.409504238214477123e+00
2.228228228228228483e-02,-2.400227724240352689e+00
2.235235235235235457e-02,-2.390963280437805594e+00
2.242242242242242431e-02,-2.381711190527768363e+00
2.249249249249249405e-02,-2.372471733680515449e+00
2.256256256256256379e-02,-2.363245184565378576e+00
2.263263263263263700e-02,-2.354031813399992679e+00
2.270270270270270674e-02,-2.344831885999072441e+00
2.277277277277277648e-02,-2.335645663822724316e+00
2.284284284284284622e-02,-2.326473404024297587e+00
2.291291291291291596e-02,-2.317315359497782890e+00
2.298298298298298570e-02,-2.308171778924756001e+00
2.305305305305305544e-02,-2.299042906820873089e+00
2.312312312312312518e-02,-2.289928983581924982e+00
2.319319319319319492e-02,-2.280830245529447797e+00
2.326326326326326466e-02,-2.271746924955901470e+00
2.333333333333333787e-02,-2.262679250169413958e+00
2.340340340340340761e-02,-2.253627445538094243e+00
2.347347347347347735e-02,-2.244591731533926104e+00
2.354354354354354709e-02,-2.235572324776237796e+00
2.361361361361361683e-02,-2.226569438074756047e+00
2.368368368368368657e-02,-2.217583280472243956e+00
2.375375375375375631e-02,-2.208614057286732102e+00
2.382382382382382605e-02,-2.199661970153343304e+00
2.389389389389389579e-02,-2.190727217065713273e+00
2.396396396396396553e-02,-2.181809992417013788e+00
2.403403403403403527e-02,-2.172910487040578875e+00
2.410410410410410847e-02,-2.164028888250141947e+00
2.417417417417417821e-02,-2.155165379879681709e+00
2.424424424424424795e-02,-2.146320142322885260e+00
2.431431431431431769e-02,-2.137493352572228389e+00
2.438438438438438743e-02,-2.128685184257677943e+00
2.445445445445445717e-02,-2.119895807685022060e+00
2.452452452452452691e-02,-2.111125389873824698e+00
2.459459459459459665e-02,-2.102374094595015563e+00
2.466466466466466639e-02,-2.093642082408114113e+00
2.473473473473473613e-02,-2.084929510698092070e+00
2.480480480480480934e-02,-2.076236533711878440e+00
2.487487487487487908e-02,-2.067563302594508823e+00
2.494494494494494882e-02,-2.058909965424922106e+00
2.501501501501501856e-02,-2.050276667251411222e+00
2.508508508508508830e-02,-2.041663550126725291e+00
2.515515515515515804e-02,-2.033070753142830256e+00
2.522522522522522778e-02,-2.024498412465332020e+00
2.529529529529529752e-02,-2.015946661367559400e+00
2.536536536536536726e-02,-2.007415630264318462e+00
2.543543543543543700e-02,-1.998905446745312231e+00
2.550550550550551021e-02,-1.990416235608236217e+00
2.557557557557557995e-02,-1.981948118891546651e+00
2.564564564564564969e-02,-1.973501215906910300e+00
2.571571571571571943e-02,-1.965075643271333883e+00
2.578578578578578917e-02,-1.956671514938976619e+00
2.585585585585585891e-02,-1.948288942232652809e+00
2.592592592592592865e-02,-1.939928033875021995e+00
2.599599599599599839e-02,-1.931588896019472701e+00
2.606606606606606813e-02,-1.923271632280701970e+00
2.613613613613613787e-02,-1.914976343764992039e+00
2.620620620620621108e-02,-1.906703129100189020e+00
2.627627627627628082e-02,-1.898452084465384493e+00
2.634634634634635056e-02,-1.890223303620304662e+00
2.641641641641642030e-02,-1.882016877934406418e+00
2.648648648648649004e-02,-1.873832896415687399e+00
2.655655655655655978e-02,-1.865671445739207845e+00
2.662662662662662952e-02,-1.857532610275331564e+00
2.669669669669669926e-02,-1.849416472117684673e+00
2.676676676676676900e-02,-1.841323111110837241e+00
2.683683683683683874e-02,-1.833252604877707803e+00
2.690690690690691195e-02,-1.825205028846697219e+00
2.697697697697698169e-02,-1.817180456278550071e+00
2.704704704704705143e-02,-1.809178958292948725e+00
2.711711711711712117e-02,-1.801200603894840713e+00
2.718718718718719091e-02,-1.793245460000504554e+00
2.725725725725726065e-02,-1.785313591463353555e+00
2.732732732732733039e-02,-1.777405061099480266e+00
2.739739739739740013e-02,-1.769519929712947137e+00
2.746746746746746987e-02,-1.761658256120820720e+00
2.753753753753753961e-02,-1.753820097177956949e+00
2.760760760760760935e-02,-1.746005507801534629e+00
2.767767767767768256e-02,-1.738214540995343338e+00
2.774774774774775229e-02,-1.730447247873827310e+00
2.781781781781782203e-02,-1.722703677685884838e+00
2.788788788788789177e-02,-1.714983877838429205e+00
2.795795795795796151e-02,-1.707287893919710919e+00
2.802802802802803125e-02,-1.699615769722403913e+00
2.809809809809810099e-02,-1.691967547266458149e+00
2.816816816816817073e-02,-1.684343266821720864e+00
2.823823823823824047e-02,-1.676742966930327094e+00
2.830830830830831021e-02,-1.669166684428865288e+00
2.837837837837838342e-02,-1.661614454470315305e+00
2.844844844844845316e-02,-1.654086310545764826e+00
2.851851851851852290e-02,-1.646582284505902383e+00
2.858858858858859264e-02,-1.639102406582294114e+00
2.865865865865866238e-02,-1.631646705408441145e+00
2.872872872872873212e-02,-1.624215208040623581e+00
2.879879879879880186e-02,-1.616807939978529118e+00
2.886886886886887160e-02,-1.609424925185672706e+00
2.893893893893894134e-02,-1.602066186109606161e+00
2.900900900900901108e-02,-1.594731743701918836e+00
2.907907907907908429e-02,-1.587421617438036670e+00
2.914914914914915403e-02,-1.580135825336812516e+00
2.921921921921922377e-02,-1.572874383979920410e+00
2.928928928928929351e-02,-1.565637308531045990e+00
2.935935935935936325e-02,-1.558424612754879757e+00
2.942942942942943299e-02,-1.551236309035915584e+00
2.949949949949950273e-02,-1.544072408397054508e+00
2.956956956956957247e-02,-1.536932920518014667e+00
2.963963963963964221e-02,-1.529817853753551837e+00
2.970970970970971195e-02,-1.522727215151490121e+00
2.977977977977978516e-02,-1.515661010470567227e+00
2.984984984984985490e-02,-1.508619244198092124e+00
2.991991991991992464e-02,-1.501601919567419507e+00
2.998998998998999438e-02,-1.494609038575243076e+00
3.006006006006006412e-02,-1.487640601998707623e+00
3.013013013013013386e-02,-1.480696609412343046e+00
3.020020020020020360e-02,-1.473777059204820716e+00
3.027027027027027334e-02,-1.466881948595534668e+00
3.034034034034034308e-02,-1.460011273651009800e+00
3.041041041041041282e-02,-1.453165029301136446e+00
3.048048048048048256e-02,-1.446343209355235304e+00
3.055055055055055577e-02,-1.439545806517954718e+00
3.062062062062062551e-02,-1.432772812404998097e+00
3.069069069069069525e-02,-1.426024217558686136e+00
3.076076076076076499e-02,-1.419300011463357380e+00
3.083083083083083473e-02,-1.412600182560602713e+00
3.090090090090090447e-02,-1.405924718264340179e+00
3.097097097097097421e-02,-1.399273604975730168e+00
3.104104104104104395e-02,-1.392646828097932721e+00
3.111111111111111369e-02,-1.386044372050706519e+00
3.118118118118118343e-02,-1.379466220284855327e+00
3.125125125125125664e-02,-1.372912355296517228e+00
3.132132132132132291e-02,-1.366382758641305095e+00
3.139139139139139612e-02,-1.359877410948293841e+00
3.146146146146146239e-02,-1.353396291933858464e+00
3.153153153153153559e-02,-1.346939380415364429e+00
3.160160160160160880e-02,-1.340506654324712610e+00
3.167167167167167507e-02,-1.334098090721735685e+00
3.174174174174174828e-02,-1.327713665807453092e+00
3.181181181181181455e-02,-1.321353354937184088e+00
3.188188188188188776e-02,-1.315017132633517161e+00
3.195195195195195403e-02,-1.308704972599140204e+00
3.202202202202202724e-02,-1.302416847729533922e+00
3.209209209209209351e-02,-1.296152730125526009e+00
3.216216216216216672e-02,-1.289912591105710105e+00
3.223223223223223299e-02,-1.283696401218729521e+00
3.230230230230230620e-02,-1.277504130255428638e+00
3.237237237237237941e-02,-1.271335747260871285e+00
3.244244244244244568e-02,-1.265191220546227902e+00
3.251251251251251889e-02,-1.259070517700535241e+00
3.258258258258258516e-02,-1.252973605602323293e+00
3.265265265265265837e-02,-1.246900450431120522e+00
3.272272272272272464e-02,-1.240851017678828550e+00
3.279279279279279785e-02,-1.234825272160974485e+00
3.286286286286286412e-02,-1.228823178027838914e+00
3.293293293293293733e-02,-1.222844698775461536e+00
3.300300300300300360e-02,-1.216889797256524908e+00
3.307307307307307681e-02,-1.210958435691120050e+00
3.314314314314315002e-02,-1.205050575677389935e+00
3.321321321321321629e-02,-1.199166178202059285e+00
3.328328328328328950e-02,-1.193305203650842916e+00
3.335335335335335577e-02,-1.187467611818742830e+00
3.342342342342342898e-02,-1.181653361920227630e+00
3.349349349349349525e-02,-1.175862412599301576e+00
3.356356356356356846e-02,-1.170094721939457294e+00
3.363363363363363473e-02,-1.164350247473521893e+00
3.370370370370370794e-02,-1.158628946193389408e+00
3.377377377377378115e-02,-1.152930774559645766e+00
3.384384384384384742e-02,-1.147255688511085836e+00
3.391391391391392063e-02,-1.141603643474121910e+00
3.398398398398398690e-02,-1.135974594372089141e+00
3.405405405405406011e-02,-1.130368495634442416e+00
3.412412412412412638e-02,-1.124785301205852184e+00
3.419419419419419959e-02,-1.119224964555195934e+00
3.426426426426426586e-02,-1.113687438684448638e+00
3.433433433433433907e-02,-1.108172676137471058e+00
3.440440440440440534e-02,-1.102680629008698565e+00
3.447447447447447855e-02,-1.097211248951732498e+00
3.454454454454455176e-02,-1.091764487187830479e+00
3.461461461461461803e-02,-1.086340294514301918e+00
3.468468468468469124e-02,-1.080938621312806713e+00
3.475475475475475751e-02,-1.075559417557559128e+00
3.482482482482483072e-02,-1.070202632823435529e+00
3.489489489489489699e-02,-1.064868216293992420e+00
3.496496496496497020e-02,-1.059556116769387879e+00
3.503503503503503647e-02,-1.054266282674213739e+00
3.510510510510510968e-02,-1.048998662065237175e+00
3.517517517517518288e-02,-1.043753202639051469e+00
3.524524524524524915e-02,-1.038529851739638188e+00
3.531531531531532236e-02,-1.033328556365842754e+00
3.538538538538538863e-02,-1.028149263178759876e+00
3.545545545545546184e-02,-1.022991918509035258e+00
3.552552552552552811e-02,-1.017856468364081168e+00
3.559559559559560132e-02,-1.012742858435206061e+00
3.566566566566566759e-02,-1.007651034104662280e+00
3.573573573573574080e-02,-1.002580940452609815e+00
3.580580580580580707e-02,-9.975325222639974676e-01
3.587587587587588028e-02,-9.925057240353636345e-01
3.594594594594595349e-02,-9.875004899815553738e-01
3.601601601601601976e-02,-9.825167640423694282e-01
3.608608608608609297e-02,-9.775544898891117551e-01
3.615615615615615924e-02,-9.726136109310815625e-01
3.622622622622623245e-02,-9.676940703219756301e-01
3.629629629629629872e-02,-9.627958109662173580e-01
3.636636636636637193e-02,-9.579187755252092096e-01
3.643643643643643820e-02,-9.530629064235106584e-01
3.650650650650651141e-02,-9.482281458549405295e-01
3.657657657657657768e-02,-9.434144357886073973e-01
3.664664664664665089e-02,-9.386217179748652661e-01
3.671671671671672410e-02,-9.338499339511979747e-01
3.678678678678679037e-02,-9.290990250480323231e-01
3.685685685685686358e-02,-9.243689323944794811e-01
3.692692692692692985e-02,-9.196595969240070056e-01
3.699699699699700306e-02,-9.149709593800415819e-01
3.706706706706706933e-02,-9.103029603215022636e-01
3.713713713713714254e-02,-9.056555401282665452e-01
3.720720720720720881e-02,-9.010286390065689321e-01
3.727727727727728202e-02,-8.964221969943318991e-01
3.734734734734735523e-02,-8.918361539664326765e-01
3.741741741741742150e-02,-8.872704496399030916e-01
3.748748748748749471e-02,-8.827250235790652377e-01
3.755755755755756098e-02,-8.781998152006036396e-01
3.762762762762763419e-02,-8.736947637785729137e-01
3.769769769769770046e-02,-8.692098084493439236e-01
3.776776776776777367e-02,-8.647448882164873174e-01
3.783783783783783994e-02,-8.602999419555951155e-01
3.790790790790791315e-02,-8.558749084190421241e-01
3.797797797797797942e-02,-8.514697262406866196e-01
3.804804804804805263e-02,-8.470843339405118577e-01
3.811811811811812584e-02,-8.427186699292081862e-01
3.818818818818819211e-02,-8.383726725126964263e-01
3.825825825825826532e-02,-8.340462798965945224e-01
3.832832832832833159e-02,-8.297394301906255709e-01
3.839839839839840480e-02,-8.254520614129702283e-01
3.846846846846847107e-02,-8.211841114945624964e-01
3.853853853853854428e-02,-8.169355182833297757e-01
3.860860860860861055e-02,-8.127062195483785167e-01
3.867867867867868376e-02,-8.084961529841254713e-01
3.874874874874875696e-02,-8.043052562143743200e-01
3.881881881881882324e-02,-8.001334667963397873e-01
3.888888888888889644e-02,-7.959807222246187974e-01
3.895895895895896271e-02,-7.918469599351093402e-01
3.902902902902903592e-02,-7.877321173088773776e-01
3.909909909909910219e-02,-7.836361316759735685e-01
